N̼mero de Pedido,Cliente,Fecha del Pedido,Monto Total,Estado del Pedido,Ejecutivo Responsable,Producto Comprado
Pedido-311,Cliente 1227,2024-06-10,208.09,Enviado,Empleado 95,Producto 198
Pedido-312,Cliente 922,2024-12-13,3649.29,Pendiente,Empleado 87,Producto 158
Pedido-313,Cliente 679,2024-12-04,2577.18,Procesado,Empleado 31,Producto 137
Pedido-314,Cliente 1994,2024-09-23,2340.76,Pendiente,Empleado 88,Producto 231
Pedido-315,Cliente 1200,2024-05-31,200.85,Procesado,Empleado 21,Producto 144
Pedido-316,Cliente 1557,2024-11-09,3383.28,Enviado,Empleado 36,Producto 239
Pedido-317,Cliente 1715,2024-10-01,4367.47,Procesado,Empleado 98,Producto 87
Pedido-318,Cliente 1664,2024-08-07,661.42,Enviado,Empleado 74,Producto 128
Pedido-319,Cliente 1492,2024-05-20,4116.11,Procesado,Empleado 5,Producto 149
Pedido-320,Cliente 410,2024-06-15,4735.56,Cancelado,Empleado 18,Producto 180
Pedido-321,Cliente 94,2024-05-08,1976.44,Pendiente,Empleado 32,Producto 124
Pedido-322,Cliente 1288,2024-08-02,3414.50,Entregado,Empleado 20,Producto 188
Pedido-323,Cliente 1025,2025-02-14,1305.21,Cancelado,Empleado 92,Producto 92
Pedido-324,Cliente 1694,2024-06-09,2347.64,Cancelado,Empleado 8,Producto 116
Pedido-325,Cliente 1942,2024-03-30,240.99,Pendiente,Empleado 95,Producto 293
Pedido-326,Cliente 1504,2024-09-23,3289.28,Cancelado,Empleado 99,Producto 27
Pedido-327,Cliente 1655,2024-07-12,3934.20,Enviado,Empleado 33,Producto 74
Pedido-328,Cliente 1579,2024-10-21,812.17,Entregado,Empleado 60,Producto 264
Pedido-329,Cliente 868,2024-09-29,3424.06,Entregado,Empleado 63,Producto 221
Pedido-330,Cliente 1376,2024-09-06,747.01,Cancelado,Empleado 21,Producto 204
Pedido-331,Cliente 500,2024-12-11,136.75,Entregado,Empleado 67,Producto 26
Pedido-332,Cliente 1995,2024-08-11,4314.81,Enviado,Empleado 55,Producto 281
Pedido-333,Cliente 279,2024-04-25,2848.68,Entregado,Empleado 52,Producto 177
Pedido-334,Cliente 1107,2024-12-18,3958.08,Cancelado,Empleado 42,Producto 17
Pedido-335,Cliente 491,2024-07-23,2273.14,Enviado,Empleado 67,Producto 139
Pedido-336,Cliente 116,2024-10-25,2472.30,Cancelado,Empleado 91,Producto 130
Pedido-337,Cliente 655,2024-06-05,535.67,Cancelado,Empleado 14,Producto 251
Pedido-338,Cliente 1490,2024-03-08,479.84,Entregado,Empleado 42,Producto 137
Pedido-339,Cliente 910,2024-12-14,2022.34,Enviado,Empleado 20,Producto 102
Pedido-340,Cliente 1572,2024-10-30,1496.63,Cancelado,Empleado 18,Producto 299
Pedido-341,Cliente 541,2024-12-22,3899.18,Pendiente,Empleado 65,Producto 11
Pedido-342,Cliente 482,2025-01-28,4596.55,Procesado,Empleado 49,Producto 247
Pedido-343,Cliente 43,2025-01-14,4318.60,Cancelado,Empleado 66,Producto 90
Pedido-344,Cliente 454,2024-06-01,4402.08,Cancelado,Empleado 11,Producto 153
Pedido-345,Cliente 1129,2024-08-03,1634.60,Enviado,Empleado 45,Producto 48
Pedido-346,Cliente 1462,2024-07-10,3140.37,Enviado,Empleado 52,Producto 166
Pedido-347,Cliente 654,2024-06-23,2333.29,Entregado,Empleado 3,Producto 147
Pedido-348,Cliente 438,2024-07-31,696.68,Cancelado,Empleado 43,Producto 112
Pedido-349,Cliente 1628,2024-08-14,3808.46,Entregado,Empleado 33,Producto 94
Pedido-350,Cliente 1962,2024-12-11,147.76,Entregado,Empleado 1,Producto 107
Pedido-351,Cliente 855,2024-09-15,2774.56,Entregado,Empleado 77,Producto 31
Pedido-352,Cliente 277,2024-06-07,4789.53,Enviado,Empleado 47,Producto 238
Pedido-353,Cliente 164,2024-03-20,510.66,Enviado,Empleado 75,Producto 128
Pedido-354,Cliente 910,2024-05-06,1005.25,Cancelado,Empleado 76,Producto 77
Pedido-355,Cliente 1030,2024-07-10,315.75,Entregado,Empleado 31,Producto 141
Pedido-356,Cliente 1077,2024-03-24,2434.01,Entregado,Empleado 22,Producto 50
Pedido-357,Cliente 1552,2024-09-26,2894.91,Pendiente,Empleado 51,Producto 28
Pedido-358,Cliente 579,2024-06-04,2874.50,Entregado,Empleado 16,Producto 124
Pedido-359,Cliente 1046,2024-09-19,902.45,Procesado,Empleado 77,Producto 283
Pedido-360,Cliente 182,2024-08-16,4689.06,Enviado,Empleado 6,Producto 283
Pedido-361,Cliente 256,2024-04-13,3574.74,Cancelado,Empleado 5,Producto 25
Pedido-362,Cliente 83,2024-03-27,987.68,Procesado,Empleado 57,Producto 278
Pedido-363,Cliente 187,2025-01-27,4984.78,Cancelado,Empleado 17,Producto 140
Pedido-364,Cliente 651,2024-05-19,1688.67,Pendiente,Empleado 100,Producto 192
Pedido-365,Cliente 1915,2025-02-01,3686.46,Cancelado,Empleado 11,Producto 114
Pedido-366,Cliente 383,2024-12-24,4806.42,Entregado,Empleado 48,Producto 244
Pedido-367,Cliente 1078,2025-02-05,4253.07,Enviado,Empleado 71,Producto 275
Pedido-368,Cliente 1216,2025-01-19,4631.97,Procesado,Empleado 42,Producto 272
Pedido-369,Cliente 1950,2024-05-28,2248.98,Pendiente,Empleado 52,Producto 5
Pedido-370,Cliente 278,2024-07-29,1885.33,Procesado,Empleado 39,Producto 85
Pedido-371,Cliente 1717,2024-05-23,2012.11,Procesado,Empleado 40,Producto 49
Pedido-372,Cliente 137,2024-03-03,2276.34,Pendiente,Empleado 76,Producto 203
Pedido-373,Cliente 383,2024-02-29,754.34,Entregado,Empleado 44,Producto 77
Pedido-374,Cliente 947,2025-02-09,2640.94,Pendiente,Empleado 71,Producto 229
Pedido-375,Cliente 345,2024-03-04,2187.14,Pendiente,Empleado 50,Producto 119
Pedido-376,Cliente 23,2024-03-05,4128.98,Enviado,Empleado 23,Producto 184
Pedido-377,Cliente 1708,2024-09-10,1483.25,Cancelado,Empleado 81,Producto 18
Pedido-378,Cliente 1694,2024-06-19,3823.98,Entregado,Empleado 88,Producto 211
Pedido-379,Cliente 1143,2025-02-22,3342.39,Entregado,Empleado 67,Producto 62
Pedido-380,Cliente 157,2024-08-07,2815.87,Enviado,Empleado 20,Producto 301
Pedido-381,Cliente 1419,2024-12-07,525.36,Pendiente,Empleado 65,Producto 90
Pedido-382,Cliente 1272,2025-02-04,3656.62,Pendiente,Empleado 46,Producto 79
Pedido-383,Cliente 179,2024-07-21,2735.24,Cancelado,Empleado 2,Producto 12
Pedido-384,Cliente 1923,2024-04-28,2043.86,Procesado,Empleado 88,Producto 220
Pedido-385,Cliente 1547,2024-08-26,3725.38,Entregado,Empleado 69,Producto 257
Pedido-386,Cliente 758,2024-05-07,3958.92,Pendiente,Empleado 89,Producto 186
Pedido-387,Cliente 1332,2024-11-02,2906.75,Pendiente,Empleado 4,Producto 174
Pedido-388,Cliente 1258,2024-12-05,3116.64,Procesado,Empleado 76,Producto 111
Pedido-389,Cliente 810,2024-06-01,2283.08,Pendiente,Empleado 97,Producto 288
Pedido-390,Cliente 1681,2024-02-28,4682.66,Pendiente,Empleado 46,Producto 260
Pedido-391,Cliente 150,2024-04-26,1929.62,Enviado,Empleado 22,Producto 213
Pedido-392,Cliente 1959,2025-02-01,4372.93,Cancelado,Empleado 89,Producto 49
Pedido-393,Cliente 1959,2024-05-11,4170.55,Procesado,Empleado 27,Producto 219
Pedido-394,Cliente 1437,2024-07-07,1541.40,Enviado,Empleado 10,Producto 158
Pedido-395,Cliente 707,2025-01-07,3836.16,Cancelado,Empleado 80,Producto 187
Pedido-396,Cliente 725,2024-11-05,1953.21,Entregado,Empleado 58,Producto 191
Pedido-397,Cliente 1803,2024-05-21,4596.79,Cancelado,Empleado 97,Producto 118
Pedido-398,Cliente 1722,2024-06-25,755.85,Pendiente,Empleado 13,Producto 37
Pedido-399,Cliente 1574,2024-08-31,715.44,Enviado,Empleado 23,Producto 162
Pedido-400,Cliente 1630,2025-02-09,1064.68,Entregado,Empleado 56,Producto 252
Pedido-401,Cliente 261,2024-08-25,829.36,Procesado,Empleado 49,Producto 105
Pedido-402,Cliente 130,2024-12-27,2207.94,Cancelado,Empleado 3,Producto 237
Pedido-403,Cliente 1306,2024-03-05,3403.00,Enviado,Empleado 85,Producto 145
Pedido-404,Cliente 727,2024-03-06,553.11,Pendiente,Empleado 42,Producto 63
Pedido-405,Cliente 1917,2024-06-27,955.65,Entregado,Empleado 33,Producto 244
Pedido-406,Cliente 1447,2024-04-06,1168.26,Pendiente,Empleado 61,Producto 162
Pedido-407,Cliente 1426,2025-02-06,384.30,Cancelado,Empleado 45,Producto 79
Pedido-408,Cliente 752,2024-10-23,595.95,Entregado,Empleado 80,Producto 107
Pedido-409,Cliente 444,2024-10-15,784.94,Pendiente,Empleado 83,Producto 145
Pedido-410,Cliente 31,2024-05-16,3881.99,Enviado,Empleado 2,Producto 145
Pedido-411,Cliente 1502,2024-03-09,3848.80,Cancelado,Empleado 82,Producto 161
Pedido-412,Cliente 7,2024-05-04,1990.36,Cancelado,Empleado 79,Producto 162
Pedido-413,Cliente 1006,2024-06-05,3249.37,Enviado,Empleado 12,Producto 180
Pedido-414,Cliente 37,2024-09-25,2330.56,Procesado,Empleado 90,Producto 70
Pedido-415,Cliente 1680,2024-04-12,2040.76,Entregado,Empleado 49,Producto 287
Pedido-416,Cliente 1854,2025-02-08,2197.91,Cancelado,Empleado 84,Producto 301
Pedido-417,Cliente 1818,2024-03-19,1053.41,Pendiente,Empleado 38,Producto 185
Pedido-418,Cliente 19,2025-01-17,3732.03,Procesado,Empleado 47,Producto 20
Pedido-419,Cliente 1913,2024-08-05,2885.17,Pendiente,Empleado 14,Producto 119
Pedido-420,Cliente 321,2024-11-21,4291.33,Pendiente,Empleado 42,Producto 158
Pedido-421,Cliente 711,2024-10-05,1599.39,Entregado,Empleado 95,Producto 85
Pedido-422,Cliente 1651,2024-09-08,3158.80,Pendiente,Empleado 51,Producto 170
Pedido-423,Cliente 379,2024-08-18,1348.25,Procesado,Empleado 35,Producto 81
Pedido-424,Cliente 369,2024-06-21,4797.40,Pendiente,Empleado 91,Producto 148
Pedido-425,Cliente 281,2024-11-20,1876.20,Procesado,Empleado 64,Producto 22
Pedido-426,Cliente 179,2024-06-12,4481.37,Enviado,Empleado 17,Producto 44
Pedido-427,Cliente 386,2024-06-30,4943.18,Enviado,Empleado 66,Producto 67
Pedido-428,Cliente 1838,2024-09-25,4771.13,Cancelado,Empleado 33,Producto 39
Pedido-429,Cliente 912,2024-12-06,2864.15,Enviado,Empleado 20,Producto 221
Pedido-430,Cliente 828,2024-06-29,2849.90,Enviado,Empleado 57,Producto 253
Pedido-431,Cliente 1593,2024-09-08,2382.75,Entregado,Empleado 93,Producto 276
Pedido-432,Cliente 1918,2024-03-20,1826.19,Procesado,Empleado 27,Producto 27
Pedido-433,Cliente 704,2024-07-02,1892.09,Procesado,Empleado 48,Producto 2
Pedido-434,Cliente 134,2024-12-07,3018.05,Cancelado,Empleado 32,Producto 259
Pedido-435,Cliente 1336,2024-07-27,302.33,Enviado,Empleado 60,Producto 69
Pedido-436,Cliente 583,2025-01-30,4664.50,Enviado,Empleado 18,Producto 104
Pedido-437,Cliente 1554,2024-12-06,640.26,Procesado,Empleado 98,Producto 284
Pedido-438,Cliente 1472,2024-08-23,3052.16,Entregado,Empleado 78,Producto 104
Pedido-439,Cliente 1941,2024-08-30,1639.50,Procesado,Empleado 94,Producto 212
Pedido-440,Cliente 665,2024-06-26,4007.47,Pendiente,Empleado 5,Producto 25
Pedido-441,Cliente 1686,2024-07-11,2052.60,Cancelado,Empleado 66,Producto 282
Pedido-442,Cliente 361,2024-04-04,2474.38,Entregado,Empleado 11,Producto 30
Pedido-443,Cliente 1417,2024-03-20,3406.10,Procesado,Empleado 60,Producto 224
Pedido-444,Cliente 944,2024-09-27,331.73,Pendiente,Empleado 83,Producto 215
Pedido-445,Cliente 459,2024-06-30,1535.72,Enviado,Empleado 82,Producto 48
Pedido-446,Cliente 1828,2024-11-14,3822.72,Pendiente,Empleado 49,Producto 255
Pedido-447,Cliente 216,2024-09-17,3306.92,Enviado,Empleado 98,Producto 59
Pedido-448,Cliente 728,2024-11-20,4724.44,Pendiente,Empleado 28,Producto 204
Pedido-449,Cliente 125,2024-06-02,2574.08,Pendiente,Empleado 84,Producto 150
Pedido-450,Cliente 1609,2024-08-02,4242.46,Entregado,Empleado 6,Producto 160
Pedido-451,Cliente 862,2024-06-30,1592.93,Pendiente,Empleado 71,Producto 269
Pedido-452,Cliente 144,2024-08-19,2584.16,Pendiente,Empleado 71,Producto 6
Pedido-453,Cliente 372,2024-08-31,2767.88,Entregado,Empleado 61,Producto 87
Pedido-454,Cliente 355,2024-06-02,3692.90,Pendiente,Empleado 44,Producto 176
Pedido-455,Cliente 225,2024-09-13,3489.34,Cancelado,Empleado 22,Producto 107
Pedido-456,Cliente 1459,2024-12-12,4103.19,Cancelado,Empleado 82,Producto 241
Pedido-457,Cliente 123,2025-01-23,4408.63,Pendiente,Empleado 29,Producto 144
Pedido-458,Cliente 1099,2025-01-10,689.17,Enviado,Empleado 92,Producto 200
Pedido-459,Cliente 1062,2024-09-02,2789.59,Procesado,Empleado 20,Producto 267
Pedido-460,Cliente 1980,2024-10-19,3749.17,Procesado,Empleado 43,Producto 41
Pedido-461,Cliente 1060,2024-03-11,2590.34,Pendiente,Empleado 37,Producto 108
Pedido-462,Cliente 1013,2024-04-08,1273.41,Enviado,Empleado 30,Producto 92
Pedido-463,Cliente 1355,2025-02-14,2425.11,Enviado,Empleado 28,Producto 75
Pedido-464,Cliente 1756,2024-12-10,328.75,Entregado,Empleado 91,Producto 238
Pedido-465,Cliente 1645,2025-01-20,443.56,Cancelado,Empleado 14,Producto 254
Pedido-466,Cliente 1935,2024-07-26,1479.72,Entregado,Empleado 88,Producto 297
Pedido-467,Cliente 1052,2024-07-06,2026.34,Pendiente,Empleado 86,Producto 111
Pedido-468,Cliente 504,2024-11-08,4189.65,Cancelado,Empleado 46,Producto 139
Pedido-469,Cliente 1843,2024-12-11,2862.06,Procesado,Empleado 97,Producto 45
Pedido-470,Cliente 970,2024-07-28,2422.60,Cancelado,Empleado 77,Producto 246
Pedido-471,Cliente 450,2024-09-03,3785.09,Enviado,Empleado 52,Producto 234
Pedido-472,Cliente 941,2024-12-07,2353.63,Enviado,Empleado 66,Producto 243
Pedido-473,Cliente 1388,2024-09-14,2717.96,Entregado,Empleado 36,Producto 120
Pedido-474,Cliente 615,2024-08-06,2270.33,Entregado,Empleado 44,Producto 126
Pedido-475,Cliente 1013,2024-10-03,4724.24,Enviado,Empleado 97,Producto 25
Pedido-476,Cliente 731,2024-04-15,1019.57,Entregado,Empleado 3,Producto 283
Pedido-477,Cliente 1501,2024-10-26,3441.16,Pendiente,Empleado 98,Producto 205
Pedido-478,Cliente 666,2024-09-18,229.45,Cancelado,Empleado 13,Producto 95
Pedido-479,Cliente 3,2024-10-13,1914.05,Enviado,Empleado 40,Producto 137
Pedido-480,Cliente 175,2024-07-22,2178.74,Entregado,Empleado 29,Producto 220
Pedido-481,Cliente 1991,2024-06-17,1930.24,Pendiente,Empleado 23,Producto 165
Pedido-482,Cliente 1239,2024-03-02,4129.88,Pendiente,Empleado 87,Producto 263
Pedido-483,Cliente 1617,2024-03-07,3678.48,Pendiente,Empleado 34,Producto 213
Pedido-484,Cliente 730,2025-02-09,3491.02,Entregado,Empleado 90,Producto 15
Pedido-485,Cliente 1013,2024-09-15,3598.73,Cancelado,Empleado 51,Producto 13
Pedido-486,Cliente 153,2024-11-13,2052.13,Entregado,Empleado 2,Producto 140
Pedido-487,Cliente 389,2024-09-22,4406.33,Enviado,Empleado 57,Producto 52
Pedido-488,Cliente 1508,2024-12-31,1333.13,Entregado,Empleado 29,Producto 127
Pedido-489,Cliente 1758,2024-06-08,4767.26,Procesado,Empleado 39,Producto 168
Pedido-490,Cliente 1041,2025-02-19,726.78,Entregado,Empleado 66,Producto 282
Pedido-491,Cliente 1752,2024-06-14,356.57,Entregado,Empleado 21,Producto 28
Pedido-492,Cliente 601,2024-04-08,379.46,Entregado,Empleado 61,Producto 225
Pedido-493,Cliente 1511,2024-10-28,2053.46,Cancelado,Empleado 68,Producto 264
Pedido-494,Cliente 1446,2025-01-31,3842.88,Pendiente,Empleado 37,Producto 54
Pedido-495,Cliente 1265,2024-06-08,2957.76,Entregado,Empleado 99,Producto 14
Pedido-496,Cliente 1321,2024-09-30,2775.27,Entregado,Empleado 93,Producto 248
Pedido-497,Cliente 164,2024-09-14,2408.75,Procesado,Empleado 39,Producto 242
Pedido-498,Cliente 1203,2024-11-21,3412.35,Cancelado,Empleado 54,Producto 245
Pedido-499,Cliente 1587,2024-12-27,220.87,Pendiente,Empleado 22,Producto 286
Pedido-500,Cliente 226,2024-12-24,382.98,Procesado,Empleado 86,Producto 189
Pedido-501,Cliente 1822,2024-08-19,370.34,Enviado,Empleado 59,Producto 156
Pedido-502,Cliente 1662,2024-10-23,4868.78,Pendiente,Empleado 42,Producto 98
Pedido-503,Cliente 474,2024-07-01,2358.53,Enviado,Empleado 5,Producto 11
Pedido-504,Cliente 1518,2025-01-19,4911.54,Procesado,Empleado 97,Producto 142
Pedido-505,Cliente 771,2024-09-27,2374.60,Enviado,Empleado 52,Producto 99
Pedido-506,Cliente 849,2024-05-14,1437.20,Cancelado,Empleado 86,Producto 5
Pedido-507,Cliente 1438,2025-01-16,2586.80,Pendiente,Empleado 72,Producto 285
Pedido-508,Cliente 1958,2025-01-31,2427.89,Cancelado,Empleado 97,Producto 237
Pedido-509,Cliente 1423,2024-06-14,4225.36,Procesado,Empleado 65,Producto 96
Pedido-510,Cliente 1729,2024-11-14,1400.08,Entregado,Empleado 78,Producto 174
Pedido-511,Cliente 37,2025-02-17,1555.01,Enviado,Empleado 48,Producto 140
Pedido-512,Cliente 166,2024-07-05,440.99,Entregado,Empleado 26,Producto 136
Pedido-513,Cliente 1479,2024-04-24,1878.67,Enviado,Empleado 15,Producto 187
Pedido-514,Cliente 1721,2024-06-05,372.69,Enviado,Empleado 5,Producto 146
Pedido-515,Cliente 654,2025-01-14,4645.15,Procesado,Empleado 19,Producto 193
Pedido-516,Cliente 527,2024-11-14,590.92,Cancelado,Empleado 74,Producto 221
Pedido-517,Cliente 475,2025-01-21,1937.40,Entregado,Empleado 10,Producto 67
Pedido-518,Cliente 565,2024-03-12,3392.24,Pendiente,Empleado 37,Producto 9
Pedido-519,Cliente 489,2024-10-04,1622.13,Entregado,Empleado 44,Producto 249
Pedido-520,Cliente 1588,2024-09-26,1749.98,Enviado,Empleado 57,Producto 281
Pedido-521,Cliente 347,2024-07-08,4964.94,Entregado,Empleado 71,Producto 28
Pedido-522,Cliente 1110,2024-11-17,3698.64,Enviado,Empleado 27,Producto 236
Pedido-523,Cliente 1948,2025-01-26,1809.70,Pendiente,Empleado 24,Producto 89
Pedido-524,Cliente 207,2024-08-15,1772.04,Entregado,Empleado 44,Producto 34
Pedido-525,Cliente 591,2024-07-27,4832.26,Cancelado,Empleado 10,Producto 273
Pedido-526,Cliente 314,2024-06-19,2240.82,Procesado,Empleado 6,Producto 273
Pedido-527,Cliente 530,2024-06-28,3358.89,Pendiente,Empleado 12,Producto 267
Pedido-528,Cliente 105,2025-02-01,2800.28,Entregado,Empleado 8,Producto 54
Pedido-529,Cliente 1190,2024-04-04,3019.78,Enviado,Empleado 47,Producto 232
Pedido-530,Cliente 1971,2024-12-08,4705.11,Pendiente,Empleado 19,Producto 28
Pedido-531,Cliente 1817,2025-01-31,2440.79,Cancelado,Empleado 77,Producto 43
Pedido-532,Cliente 1548,2024-10-25,4573.36,Pendiente,Empleado 74,Producto 20
Pedido-533,Cliente 1478,2024-12-11,1657.99,Enviado,Empleado 7,Producto 251
Pedido-534,Cliente 942,2024-05-16,747.78,Pendiente,Empleado 6,Producto 26
Pedido-535,Cliente 291,2024-05-22,3246.82,Enviado,Empleado 18,Producto 141
Pedido-536,Cliente 272,2025-01-02,2501.52,Procesado,Empleado 48,Producto 282
Pedido-537,Cliente 250,2024-08-09,3161.75,Procesado,Empleado 39,Producto 53
Pedido-538,Cliente 884,2024-06-30,4015.84,Cancelado,Empleado 27,Producto 134
Pedido-539,Cliente 1524,2024-05-03,3139.14,Pendiente,Empleado 86,Producto 206
Pedido-540,Cliente 1371,2024-09-17,4320.61,Enviado,Empleado 14,Producto 258
Pedido-541,Cliente 678,2025-02-15,2936.34,Pendiente,Empleado 45,Producto 142
Pedido-542,Cliente 944,2024-04-28,4024.16,Cancelado,Empleado 31,Producto 214
Pedido-543,Cliente 1031,2024-04-08,1156.34,Procesado,Empleado 91,Producto 88
Pedido-544,Cliente 1866,2024-05-25,1140.38,Pendiente,Empleado 35,Producto 179
Pedido-545,Cliente 1351,2024-11-10,367.98,Cancelado,Empleado 99,Producto 201
Pedido-546,Cliente 37,2024-12-08,2350.61,Enviado,Empleado 89,Producto 256
Pedido-547,Cliente 1992,2024-07-02,968.06,Enviado,Empleado 75,Producto 40
Pedido-548,Cliente 655,2024-12-10,3568.65,Entregado,Empleado 63,Producto 256
Pedido-549,Cliente 109,2024-08-05,1230.35,Procesado,Empleado 55,Producto 259
Pedido-550,Cliente 952,2024-06-26,1490.44,Pendiente,Empleado 11,Producto 133
Pedido-551,Cliente 1455,2024-10-05,2415.03,Enviado,Empleado 40,Producto 244
Pedido-552,Cliente 153,2024-08-06,2953.18,Pendiente,Empleado 2,Producto 240
Pedido-553,Cliente 194,2024-07-07,4345.96,Procesado,Empleado 61,Producto 163
Pedido-554,Cliente 1760,2024-04-13,668.12,Cancelado,Empleado 54,Producto 276
Pedido-555,Cliente 93,2024-09-14,3427.35,Pendiente,Empleado 24,Producto 97
Pedido-556,Cliente 1050,2024-06-26,3351.20,Entregado,Empleado 26,Producto 279
Pedido-557,Cliente 1195,2024-03-19,4285.19,Enviado,Empleado 73,Producto 209
Pedido-558,Cliente 1356,2024-05-30,3369.60,Procesado,Empleado 25,Producto 99
Pedido-559,Cliente 123,2024-05-10,766.28,Cancelado,Empleado 95,Producto 117
Pedido-560,Cliente 568,2024-12-27,4428.86,Procesado,Empleado 52,Producto 99
Pedido-561,Cliente 1316,2024-03-17,4683.51,Procesado,Empleado 78,Producto 130
Pedido-562,Cliente 551,2025-02-17,3889.24,Pendiente,Empleado 66,Producto 83
Pedido-563,Cliente 226,2024-04-16,4862.54,Enviado,Empleado 77,Producto 131
Pedido-564,Cliente 1946,2024-03-10,3557.06,Pendiente,Empleado 12,Producto 259
Pedido-565,Cliente 1726,2024-08-02,3364.82,Cancelado,Empleado 83,Producto 249
Pedido-566,Cliente 1602,2024-12-14,3007.12,Procesado,Empleado 30,Producto 183
Pedido-567,Cliente 332,2024-11-16,622.13,Enviado,Empleado 96,Producto 249
Pedido-568,Cliente 496,2024-06-29,4442.60,Procesado,Empleado 99,Producto 79
Pedido-569,Cliente 1409,2024-08-23,1598.34,Procesado,Empleado 61,Producto 34
Pedido-570,Cliente 606,2024-09-07,1518.35,Procesado,Empleado 70,Producto 225
Pedido-571,Cliente 2,2024-09-25,2274.98,Cancelado,Empleado 37,Producto 298
Pedido-572,Cliente 1919,2024-07-20,4022.37,Pendiente,Empleado 3,Producto 36
Pedido-573,Cliente 1902,2024-07-17,2753.29,Pendiente,Empleado 46,Producto 189
Pedido-574,Cliente 1800,2024-08-05,1817.69,Procesado,Empleado 43,Producto 39
Pedido-575,Cliente 532,2025-01-29,596.09,Entregado,Empleado 38,Producto 166
Pedido-576,Cliente 207,2025-01-21,964.54,Entregado,Empleado 99,Producto 140
Pedido-577,Cliente 1777,2025-02-22,4973.58,Cancelado,Empleado 40,Producto 169
Pedido-578,Cliente 1652,2025-01-18,1950.57,Entregado,Empleado 43,Producto 217
Pedido-579,Cliente 77,2024-05-04,4018.75,Procesado,Empleado 73,Producto 28
Pedido-580,Cliente 651,2025-01-22,1735.56,Entregado,Empleado 4,Producto 18
Pedido-581,Cliente 1640,2024-09-01,1238.81,Pendiente,Empleado 2,Producto 214
Pedido-582,Cliente 1573,2024-04-24,2838.45,Procesado,Empleado 38,Producto 163
Pedido-583,Cliente 1729,2024-06-28,2389.11,Procesado,Empleado 62,Producto 24
Pedido-584,Cliente 262,2024-07-05,4583.48,Cancelado,Empleado 15,Producto 164
Pedido-585,Cliente 1679,2024-09-06,1889.90,Entregado,Empleado 63,Producto 266
Pedido-586,Cliente 586,2024-06-03,4666.48,Cancelado,Empleado 74,Producto 225
Pedido-587,Cliente 20,2024-06-06,738.54,Cancelado,Empleado 20,Producto 151
Pedido-588,Cliente 953,2024-05-26,1502.87,Entregado,Empleado 52,Producto 197
Pedido-589,Cliente 565,2024-08-11,4700.77,Procesado,Empleado 59,Producto 125
