N̼mero de Pedido,Cliente,Fecha del Pedido,Monto Total,Estado del Pedido,Ejecutivo Responsable,Producto Comprado
Pedido-1758,Cliente 1433,2024-12-06,264.81,Procesado,Empleado 28,Producto 32
Pedido-2759,Cliente 447,2024-09-22,4956.65,Pendiente,Empleado 66,Producto 204
Pedido-2105,Cliente 1040,2024-06-27,377.96,Enviado,Empleado 96,Producto 211
Pedido-4126,Cliente 1130,2024-05-18,2549.56,Entregado,Empleado 10,Producto 176
Pedido-329,Cliente 868,2024-09-29,3424.06,Entregado,Empleado 63,Producto 221
Pedido-4115,Cliente 1667,2024-07-18,4418.76,Cancelado,Empleado 4,Producto 162
Pedido-4047,Cliente 1291,2024-07-09,488.12,Procesado,Empleado 19,Producto 101
Pedido-3033,Cliente 1963,2024-09-15,106.14,Pendiente,Empleado 81,Producto 140
Pedido-4441,Cliente 1486,2024-07-08,3605.92,Procesado,Empleado 6,Producto 164
Pedido-3117,Cliente 427,2024-11-25,4195.20,Pendiente,Empleado 39,Producto 268
Pedido-2727,Cliente 1347,2024-09-10,4646.28,Cancelado,Empleado 46,Producto 161
Pedido-4092,Cliente 170,2024-05-01,3773.70,Cancelado,Empleado 17,Producto 275
Pedido-1531,Cliente 67,2024-05-12,3349.42,Procesado,Empleado 98,Producto 183
Pedido-2470,Cliente 364,2024-03-13,1836.82,Enviado,Empleado 8,Producto 107
Pedido-4933,Cliente 1331,2024-07-26,4921.89,Procesado,Empleado 46,Producto 132
Pedido-1843,Cliente 1635,2024-10-10,4504.11,Enviado,Empleado 81,Producto 219
Pedido-26,Cliente 1197,2024-10-13,3209.42,Enviado,Empleado 66,Producto 13
Pedido-4396,Cliente 1488,2024-08-25,1695.76,Procesado,Empleado 44,Producto 85
Pedido-4065,Cliente 240,2025-01-28,3831.05,Entregado,Empleado 14,Producto 178
Pedido-1608,Cliente 1842,2024-03-26,3951.37,Enviado,Empleado 40,Producto 131
Pedido-1349,Cliente 323,2024-11-11,785.58,Cancelado,Empleado 56,Producto 159
Pedido-3194,Cliente 1122,2024-05-19,1867.19,Cancelado,Empleado 97,Producto 170
Pedido-300,Cliente 1570,2024-05-22,483.09,Cancelado,Empleado 28,Producto 133
Pedido-1791,Cliente 141,2024-12-23,3734.47,Cancelado,Empleado 28,Producto 296
Pedido-731,Cliente 1537,2025-01-25,142.87,Procesado,Empleado 17,Producto 64
Pedido-4142,Cliente 292,2024-03-17,146.14,Procesado,Empleado 81,Producto 146
Pedido-2677,Cliente 101,2025-02-19,980.14,Pendiente,Empleado 1,Producto 109
Pedido-4853,Cliente 1482,2024-03-30,1510.59,Procesado,Empleado 67,Producto 215
Pedido-31,Cliente 959,2024-04-07,1169.89,Procesado,Empleado 71,Producto 189
Pedido-3815,Cliente 1805,2024-07-08,2695.79,Cancelado,Empleado 11,Producto 290
Pedido-501,Cliente 1822,2024-08-19,370.34,Enviado,Empleado 59,Producto 156
Pedido-3189,Cliente 416,2025-02-16,758.35,Pendiente,Empleado 23,Producto 146
Pedido-4760,Cliente 1026,2024-03-23,1073.37,Procesado,Empleado 42,Producto 52
Pedido-2529,Cliente 1812,2024-10-21,1639.17,Enviado,Empleado 18,Producto 205
Pedido-3030,Cliente 1642,2024-07-28,552.61,Enviado,Empleado 96,Producto 136
Pedido-4409,Cliente 305,2024-09-10,3168.62,Entregado,Empleado 41,Producto 156
Pedido-1828,Cliente 170,2024-08-08,1402.12,Cancelado,Empleado 8,Producto 301
Pedido-1109,Cliente 1974,2025-01-27,3776.77,Entregado,Empleado 11,Producto 71
Pedido-1279,Cliente 1763,2025-02-10,4012.32,Enviado,Empleado 23,Producto 103
Pedido-456,Cliente 1459,2024-12-12,4103.19,Cancelado,Empleado 82,Producto 241
Pedido-653,Cliente 340,2024-11-10,1638.98,Cancelado,Empleado 46,Producto 297
Pedido-2044,Cliente 647,2025-02-01,616.97,Procesado,Empleado 100,Producto 279
Pedido-3389,Cliente 14,2024-11-01,3304.59,Entregado,Empleado 79,Producto 98
Pedido-3937,Cliente 1329,2024-04-08,3177.88,Entregado,Empleado 13,Producto 19
Pedido-2401,Cliente 1197,2024-09-01,4469.57,Enviado,Empleado 98,Producto 161
Pedido-1179,Cliente 1482,2024-04-10,3011.85,Entregado,Empleado 59,Producto 134
Pedido-364,Cliente 651,2024-05-19,1688.67,Pendiente,Empleado 100,Producto 192
Pedido-900,Cliente 980,2024-11-10,4894.75,Enviado,Empleado 4,Producto 27
Pedido-1975,Cliente 1235,2024-10-24,188.74,Pendiente,Empleado 90,Producto 140
Pedido-3012,Cliente 1172,2024-04-17,3989.20,Entregado,Empleado 45,Producto 104
Pedido-1016,Cliente 177,2024-03-08,4641.81,Entregado,Empleado 68,Producto 170
Pedido-3931,Cliente 546,2024-12-06,1133.69,Enviado,Empleado 32,Producto 55
Pedido-1184,Cliente 164,2024-10-19,4272.34,Enviado,Empleado 26,Producto 5
Pedido-2577,Cliente 660,2024-06-04,4127.43,Procesado,Empleado 23,Producto 24
Pedido-853,Cliente 202,2024-07-05,2996.55,Entregado,Empleado 67,Producto 133
Pedido-1244,Cliente 1610,2024-11-08,3663.67,Enviado,Empleado 40,Producto 189
Pedido-4621,Cliente 730,2024-07-05,1835.79,Pendiente,Empleado 50,Producto 79
Pedido-3017,Cliente 1115,2024-11-09,3058.20,Cancelado,Empleado 37,Producto 38
Pedido-4533,Cliente 1034,2024-11-16,3757.56,Enviado,Empleado 79,Producto 159
Pedido-1748,Cliente 1174,2024-05-10,960.34,Cancelado,Empleado 46,Producto 105
Pedido-4795,Cliente 486,2024-12-13,1995.66,Enviado,Empleado 34,Producto 48
Pedido-2142,Cliente 1296,2025-01-09,4652.10,Cancelado,Empleado 16,Producto 48
Pedido-2676,Cliente 1566,2024-12-04,3698.43,Cancelado,Empleado 54,Producto 23
Pedido-3001,Cliente 771,2024-03-11,4373.23,Entregado,Empleado 100,Producto 177
Pedido-1432,Cliente 596,2024-09-27,3624.65,Entregado,Empleado 41,Producto 228
Pedido-4425,Cliente 1620,2024-12-17,214.59,Entregado,Empleado 69,Producto 153
Pedido-334,Cliente 1107,2024-12-18,3958.08,Cancelado,Empleado 42,Producto 17
Pedido-4315,Cliente 300,2024-12-29,515.00,Entregado,Empleado 74,Producto 12
Pedido-3397,Cliente 155,2024-08-21,456.75,Cancelado,Empleado 80,Producto 134
Pedido-906,Cliente 445,2024-03-04,4480.68,Cancelado,Empleado 20,Producto 282
Pedido-1706,Cliente 136,2024-08-12,4247.31,Procesado,Empleado 36,Producto 174
Pedido-1322,Cliente 431,2025-01-17,2902.38,Entregado,Empleado 9,Producto 28
Pedido-666,Cliente 1218,2024-04-23,1957.91,Cancelado,Empleado 35,Producto 248
Pedido-870,Cliente 1528,2024-09-04,2076.59,Entregado,Empleado 14,Producto 32
Pedido-202,Cliente 939,2024-11-14,639.83,Entregado,Empleado 79,Producto 128
Pedido-3796,Cliente 1026,2024-04-12,2780.24,Cancelado,Empleado 14,Producto 21
Pedido-4922,Cliente 1183,2024-07-30,2607.09,Enviado,Empleado 29,Producto 194
Pedido-306,Cliente 733,2024-06-12,3957.43,Entregado,Empleado 46,Producto 63
Pedido-4733,Cliente 1523,2024-06-04,2315.34,Cancelado,Empleado 18,Producto 213
Pedido-4714,Cliente 253,2024-12-16,1784.34,Cancelado,Empleado 42,Producto 99
Pedido-3830,Cliente 600,2024-06-25,4298.50,Pendiente,Empleado 13,Producto 2
Pedido-4264,Cliente 1886,2024-04-16,1741.50,Procesado,Empleado 50,Producto 209
Pedido-3733,Cliente 67,2024-06-19,1749.92,Cancelado,Empleado 65,Producto 2
Pedido-1553,Cliente 789,2024-09-06,4988.94,Pendiente,Empleado 40,Producto 63
Pedido-3275,Cliente 703,2024-12-08,4266.22,Entregado,Empleado 73,Producto 277
Pedido-616,Cliente 1027,2024-03-22,837.78,Entregado,Empleado 66,Producto 284
Pedido-3296,Cliente 1899,2024-05-20,2098.26,Procesado,Empleado 4,Producto 21
Pedido-4219,Cliente 438,2025-01-30,1198.77,Cancelado,Empleado 16,Producto 144
Pedido-1963,Cliente 50,2024-04-22,453.47,Procesado,Empleado 49,Producto 73
Pedido-4187,Cliente 105,2024-03-01,3208.55,Enviado,Empleado 55,Producto 289
Pedido-3771,Cliente 1390,2025-01-29,4826.05,Enviado,Empleado 35,Producto 79
Pedido-2938,Cliente 301,2024-07-23,3466.50,Procesado,Empleado 89,Producto 14
Pedido-824,Cliente 389,2024-03-22,3203.42,Enviado,Empleado 25,Producto 250
Pedido-748,Cliente 783,2024-03-11,139.85,Cancelado,Empleado 100,Producto 267
Pedido-3313,Cliente 1433,2024-08-11,538.48,Cancelado,Empleado 55,Producto 213
Pedido-4710,Cliente 422,2024-11-27,4281.22,Procesado,Empleado 50,Producto 198
Pedido-2397,Cliente 1289,2024-03-16,1254.29,Pendiente,Empleado 17,Producto 59
Pedido-1948,Cliente 949,2024-05-28,3916.47,Cancelado,Empleado 73,Producto 246
Pedido-1661,Cliente 307,2024-11-11,291.61,Pendiente,Empleado 77,Producto 129
Pedido-3225,Cliente 952,2024-12-03,2667.37,Procesado,Empleado 62,Producto 155
Pedido-742,Cliente 1608,2024-08-15,2926.53,Procesado,Empleado 1,Producto 55
Pedido-4364,Cliente 393,2024-04-10,869.41,Pendiente,Empleado 29,Producto 36
Pedido-3750,Cliente 664,2024-12-18,2571.58,Enviado,Empleado 36,Producto 234
Pedido-29,Cliente 336,2024-03-09,4668.80,Enviado,Empleado 42,Producto 72
Pedido-1902,Cliente 1086,2024-04-20,2504.64,Procesado,Empleado 43,Producto 164
Pedido-407,Cliente 1426,2025-02-06,384.30,Cancelado,Empleado 45,Producto 79
Pedido-593,Cliente 1115,2024-06-11,3860.12,Procesado,Empleado 27,Producto 127
Pedido-3478,Cliente 428,2025-01-03,3935.42,Pendiente,Empleado 44,Producto 237
Pedido-4035,Cliente 1328,2024-05-21,3916.69,Pendiente,Empleado 55,Producto 301
Pedido-1919,Cliente 1227,2024-08-07,1150.02,Entregado,Empleado 82,Producto 256
Pedido-591,Cliente 1557,2024-11-14,2538.21,Entregado,Empleado 73,Producto 5
Pedido-1795,Cliente 1138,2024-10-19,4380.15,Entregado,Empleado 5,Producto 73
Pedido-324,Cliente 1694,2024-06-09,2347.64,Cancelado,Empleado 8,Producto 116
Pedido-724,Cliente 958,2024-09-17,2737.64,Entregado,Empleado 48,Producto 179
Pedido-4353,Cliente 42,2024-06-16,4385.61,Pendiente,Empleado 13,Producto 152
Pedido-3525,Cliente 1009,2024-06-02,2413.03,Enviado,Empleado 86,Producto 143
Pedido-4029,Cliente 822,2025-02-10,2326.77,Pendiente,Empleado 12,Producto 271
Pedido-1199,Cliente 94,2024-04-12,3079.12,Enviado,Empleado 42,Producto 67
Pedido-326,Cliente 1504,2024-09-23,3289.28,Cancelado,Empleado 99,Producto 27
Pedido-264,Cliente 1966,2024-06-07,3795.00,Pendiente,Empleado 63,Producto 36
Pedido-1138,Cliente 340,2024-11-27,2135.39,Enviado,Empleado 62,Producto 192
Pedido-521,Cliente 347,2024-07-08,4964.94,Entregado,Empleado 71,Producto 28
Pedido-1549,Cliente 1331,2024-08-20,232.69,Pendiente,Empleado 9,Producto 269
Pedido-4631,Cliente 659,2025-02-15,388.69,Entregado,Empleado 86,Producto 291
Pedido-4600,Cliente 1671,2024-04-08,1062.98,Pendiente,Empleado 49,Producto 166
Pedido-733,Cliente 1144,2024-10-18,1810.66,Pendiente,Empleado 69,Producto 89
Pedido-2840,Cliente 1311,2024-09-20,2813.32,Cancelado,Empleado 5,Producto 241
Pedido-4144,Cliente 957,2024-07-31,2244.56,Cancelado,Empleado 100,Producto 169
Pedido-3089,Cliente 1020,2024-05-26,4387.91,Cancelado,Empleado 34,Producto 281
Pedido-1535,Cliente 1819,2024-08-03,4913.31,Entregado,Empleado 97,Producto 188
Pedido-1801,Cliente 467,2025-01-05,4790.82,Cancelado,Empleado 6,Producto 235
Pedido-449,Cliente 125,2024-06-02,2574.08,Pendiente,Empleado 84,Producto 150
Pedido-1233,Cliente 1442,2024-09-07,3708.05,Cancelado,Empleado 6,Producto 283
Pedido-2036,Cliente 211,2024-09-18,3824.40,Pendiente,Empleado 31,Producto 95
Pedido-1081,Cliente 559,2024-12-31,4912.26,Entregado,Empleado 16,Producto 261
Pedido-3358,Cliente 1864,2024-08-01,2507.70,Pendiente,Empleado 42,Producto 187
Pedido-3328,Cliente 581,2024-07-29,3778.40,Entregado,Empleado 51,Producto 245
Pedido-1388,Cliente 611,2024-09-24,276.93,Enviado,Empleado 32,Producto 207
Pedido-10,Cliente 304,2024-06-25,295.19,Enviado,Empleado 66,Producto 258
Pedido-4593,Cliente 1709,2025-02-01,450.01,Cancelado,Empleado 11,Producto 29
Pedido-996,Cliente 1596,2024-11-16,4218.80,Entregado,Empleado 4,Producto 49
Pedido-2884,Cliente 917,2024-04-21,2508.96,Pendiente,Empleado 74,Producto 73
Pedido-12,Cliente 1787,2024-09-25,1801.46,Procesado,Empleado 44,Producto 253
Pedido-3789,Cliente 114,2024-09-09,3789.93,Enviado,Empleado 79,Producto 67
Pedido-3928,Cliente 1540,2024-07-20,425.09,Procesado,Empleado 91,Producto 189
Pedido-1177,Cliente 1965,2024-03-30,290.48,Procesado,Empleado 77,Producto 196
Pedido-527,Cliente 530,2024-06-28,3358.89,Pendiente,Empleado 12,Producto 267
Pedido-2260,Cliente 266,2024-09-09,2201.45,Enviado,Empleado 19,Producto 82
Pedido-1164,Cliente 192,2024-11-07,535.01,Cancelado,Empleado 56,Producto 120
Pedido-550,Cliente 952,2024-06-26,1490.44,Pendiente,Empleado 11,Producto 133
Pedido-1907,Cliente 1739,2024-06-21,2815.86,Procesado,Empleado 90,Producto 270
Pedido-3246,Cliente 1351,2024-10-29,3694.00,Entregado,Empleado 73,Producto 48
Pedido-2480,Cliente 1697,2024-11-16,4222.50,Pendiente,Empleado 48,Producto 165
Pedido-3410,Cliente 367,2024-03-26,1541.46,Cancelado,Empleado 81,Producto 107
Pedido-3095,Cliente 1459,2025-01-18,2291.90,Pendiente,Empleado 13,Producto 16
Pedido-1789,Cliente 1344,2024-12-23,2836.23,Cancelado,Empleado 54,Producto 21
Pedido-4249,Cliente 1238,2024-03-11,2037.84,Cancelado,Empleado 14,Producto 22
Pedido-4850,Cliente 351,2024-03-24,3643.83,Procesado,Empleado 50,Producto 242
Pedido-3753,Cliente 1647,2024-04-27,175.02,Procesado,Empleado 23,Producto 278
Pedido-631,Cliente 224,2024-06-29,988.68,Enviado,Empleado 8,Producto 64
Pedido-1427,Cliente 433,2024-07-17,4771.12,Pendiente,Empleado 80,Producto 222
Pedido-4098,Cliente 185,2024-07-10,305.67,Procesado,Empleado 68,Producto 29
Pedido-3454,Cliente 1154,2025-01-30,1842.71,Entregado,Empleado 90,Producto 241
Pedido-712,Cliente 1400,2024-04-10,1663.15,Cancelado,Empleado 23,Producto 190
Pedido-2880,Cliente 1244,2024-06-12,4442.05,Procesado,Empleado 51,Producto 202
Pedido-3432,Cliente 1880,2024-10-10,243.00,Procesado,Empleado 14,Producto 169
Pedido-1487,Cliente 1335,2025-02-24,4074.40,Procesado,Empleado 78,Producto 155
Pedido-4284,Cliente 1353,2024-09-02,241.88,Cancelado,Empleado 7,Producto 15
Pedido-909,Cliente 210,2024-07-10,1244.92,Pendiente,Empleado 69,Producto 129
Pedido-1276,Cliente 1960,2025-01-31,981.58,Cancelado,Empleado 50,Producto 143
Pedido-4950,Cliente 1836,2024-03-13,632.67,Procesado,Empleado 9,Producto 14
Pedido-3647,Cliente 435,2024-10-04,376.11,Procesado,Empleado 62,Producto 66
Pedido-1336,Cliente 1546,2024-08-05,2852.54,Entregado,Empleado 26,Producto 11
Pedido-3354,Cliente 691,2024-11-29,4021.14,Procesado,Empleado 5,Producto 36
Pedido-2984,Cliente 305,2024-08-06,745.28,Cancelado,Empleado 66,Producto 162
Pedido-526,Cliente 314,2024-06-19,2240.82,Procesado,Empleado 6,Producto 273
Pedido-3205,Cliente 1653,2024-11-12,874.33,Procesado,Empleado 77,Producto 227
Pedido-2498,Cliente 659,2025-01-28,1966.33,Procesado,Empleado 80,Producto 172
Pedido-3800,Cliente 441,2025-01-13,1093.76,Enviado,Empleado 54,Producto 78
Pedido-3125,Cliente 263,2025-02-01,1602.88,Procesado,Empleado 36,Producto 129
Pedido-152,Cliente 1791,2025-02-18,2302.36,Cancelado,Empleado 80,Producto 114
Pedido-46,Cliente 189,2024-08-27,4657.41,Cancelado,Empleado 47,Producto 119
Pedido-2648,Cliente 1348,2024-06-14,3456.20,Procesado,Empleado 80,Producto 261
Pedido-337,Cliente 655,2024-06-05,535.67,Cancelado,Empleado 14,Producto 251
Pedido-1147,Cliente 1546,2024-09-17,4409.56,Cancelado,Empleado 47,Producto 131
Pedido-1730,Cliente 1821,2024-06-27,271.42,Procesado,Empleado 4,Producto 291
Pedido-4691,Cliente 1709,2024-07-16,1450.42,Cancelado,Empleado 20,Producto 31
Pedido-195,Cliente 419,2024-12-12,1921.95,Procesado,Empleado 66,Producto 273
Pedido-2688,Cliente 1742,2024-10-15,4865.42,Procesado,Empleado 32,Producto 22
Pedido-3878,Cliente 634,2024-10-12,806.24,Enviado,Empleado 40,Producto 27
Pedido-3803,Cliente 28,2024-04-04,3603.24,Procesado,Empleado 55,Producto 8
Pedido-3387,Cliente 1636,2025-01-30,3686.06,Cancelado,Empleado 99,Producto 2
Pedido-3064,Cliente 1918,2024-10-27,4268.75,Procesado,Empleado 89,Producto 35
Pedido-1027,Cliente 1483,2024-04-05,1639.50,Procesado,Empleado 66,Producto 39
Pedido-4453,Cliente 697,2024-09-17,3096.91,Entregado,Empleado 44,Producto 57
Pedido-4777,Cliente 1757,2024-03-08,452.07,Cancelado,Empleado 62,Producto 50
Pedido-3925,Cliente 959,2024-05-01,4152.26,Cancelado,Empleado 99,Producto 20
Pedido-4931,Cliente 782,2024-12-21,385.22,Cancelado,Empleado 28,Producto 159
Pedido-4923,Cliente 1486,2024-05-18,2604.38,Entregado,Empleado 86,Producto 276
Pedido-799,Cliente 1694,2024-05-01,3415.43,Entregado,Empleado 59,Producto 247
Pedido-1600,Cliente 1318,2024-05-15,2335.28,Enviado,Empleado 27,Producto 240
Pedido-3298,Cliente 177,2024-07-28,1689.15,Enviado,Empleado 45,Producto 108
Pedido-2188,Cliente 1199,2024-06-24,1941.30,Cancelado,Empleado 71,Producto 205
Pedido-2202,Cliente 1688,2024-09-18,1800.40,Pendiente,Empleado 90,Producto 204
Pedido-3488,Cliente 613,2024-05-29,2839.94,Enviado,Empleado 27,Producto 226
Pedido-2859,Cliente 617,2024-05-05,2382.55,Entregado,Empleado 63,Producto 130
Pedido-3905,Cliente 1017,2024-05-20,1685.56,Pendiente,Empleado 5,Producto 7
Pedido-3072,Cliente 238,2025-01-12,395.53,Enviado,Empleado 56,Producto 184
Pedido-1433,Cliente 670,2024-09-14,1810.76,Procesado,Empleado 100,Producto 68
Pedido-811,Cliente 1984,2024-08-15,3510.19,Cancelado,Empleado 39,Producto 247
Pedido-4399,Cliente 1459,2024-03-25,178.08,Pendiente,Empleado 80,Producto 149
Pedido-2658,Cliente 102,2025-02-01,1774.34,Cancelado,Empleado 57,Producto 78
Pedido-178,Cliente 32,2024-07-16,3029.77,Procesado,Empleado 86,Producto 65
Pedido-54,Cliente 1841,2024-05-12,4462.13,Cancelado,Empleado 44,Producto 275
Pedido-4113,Cliente 1758,2024-04-13,1668.28,Pendiente,Empleado 12,Producto 267
Pedido-1123,Cliente 307,2025-02-24,4166.01,Cancelado,Empleado 12,Producto 6
Pedido-1554,Cliente 730,2024-09-10,2279.89,Cancelado,Empleado 12,Producto 121
Pedido-119,Cliente 1543,2024-03-05,2793.04,Cancelado,Empleado 70,Producto 115
Pedido-1372,Cliente 1957,2024-03-26,1532.00,Procesado,Empleado 54,Producto 275
Pedido-675,Cliente 1828,2024-05-03,475.37,Procesado,Empleado 7,Producto 61
Pedido-1540,Cliente 483,2025-02-06,2064.31,Cancelado,Empleado 37,Producto 181
Pedido-3491,Cliente 1787,2024-12-18,1515.19,Procesado,Empleado 67,Producto 216
Pedido-1346,Cliente 648,2024-05-01,4152.39,Procesado,Empleado 8,Producto 285
Pedido-18,Cliente 693,2024-12-07,1351.74,Entregado,Empleado 46,Producto 272
Pedido-2737,Cliente 1926,2024-07-14,1953.52,Enviado,Empleado 28,Producto 136
Pedido-1711,Cliente 1101,2025-01-24,1180.52,Enviado,Empleado 41,Producto 217
Pedido-2238,Cliente 1275,2024-11-09,595.60,Entregado,Empleado 13,Producto 170
Pedido-754,Cliente 951,2024-05-05,2361.26,Entregado,Empleado 65,Producto 241
Pedido-102,Cliente 942,2025-01-15,2222.28,Pendiente,Empleado 90,Producto 42
Pedido-4221,Cliente 687,2024-09-22,2723.16,Pendiente,Empleado 74,Producto 269
Pedido-251,Cliente 1014,2024-10-28,1124.58,Cancelado,Empleado 99,Producto 72
Pedido-776,Cliente 892,2024-08-07,2389.31,Entregado,Empleado 57,Producto 70
Pedido-2306,Cliente 1238,2024-12-21,3301.42,Procesado,Empleado 28,Producto 5
Pedido-545,Cliente 1351,2024-11-10,367.98,Cancelado,Empleado 99,Producto 201
Pedido-495,Cliente 1265,2024-06-08,2957.76,Entregado,Empleado 99,Producto 14
Pedido-2446,Cliente 555,2024-05-15,2015.41,Entregado,Empleado 70,Producto 259
Pedido-3580,Cliente 376,2024-03-27,2893.29,Procesado,Empleado 18,Producto 292
Pedido-3723,Cliente 333,2025-01-04,4441.06,Cancelado,Empleado 14,Producto 270
Pedido-1697,Cliente 1962,2024-08-15,2711.84,Procesado,Empleado 43,Producto 239
Pedido-2352,Cliente 1962,2024-07-26,913.07,Enviado,Empleado 10,Producto 74
Pedido-3492,Cliente 604,2024-07-19,2618.33,Cancelado,Empleado 8,Producto 300
Pedido-3220,Cliente 10,2024-11-08,622.83,Pendiente,Empleado 63,Producto 258
Pedido-4449,Cliente 1931,2024-03-17,4164.36,Entregado,Empleado 42,Producto 28
Pedido-768,Cliente 1788,2024-04-23,757.72,Cancelado,Empleado 28,Producto 159
Pedido-1119,Cliente 1931,2024-03-01,1264.82,Pendiente,Empleado 29,Producto 136
Pedido-534,Cliente 942,2024-05-16,747.78,Pendiente,Empleado 6,Producto 26
Pedido-1385,Cliente 72,2024-08-24,1322.43,Enviado,Empleado 31,Producto 285
Pedido-4295,Cliente 158,2024-04-15,2475.21,Enviado,Empleado 6,Producto 289
Pedido-3049,Cliente 870,2024-07-19,306.53,Enviado,Empleado 96,Producto 295
Pedido-1140,Cliente 274,2024-11-11,3043.13,Pendiente,Empleado 16,Producto 130
Pedido-4296,Cliente 895,2024-10-02,1759.16,Cancelado,Empleado 79,Producto 292
Pedido-1299,Cliente 673,2024-04-13,2305.48,Procesado,Empleado 65,Producto 270
Pedido-3452,Cliente 1053,2024-05-10,3545.84,Entregado,Empleado 19,Producto 161
Pedido-3046,Cliente 1198,2025-01-21,1071.14,Cancelado,Empleado 91,Producto 143
Pedido-2291,Cliente 1394,2024-06-05,4582.13,Procesado,Empleado 59,Producto 67
Pedido-3737,Cliente 793,2024-03-23,1888.85,Procesado,Empleado 96,Producto 220
Pedido-133,Cliente 153,2024-11-19,773.34,Cancelado,Empleado 98,Producto 17
Pedido-3718,Cliente 1992,2024-05-21,268.18,Enviado,Empleado 19,Producto 6
Pedido-213,Cliente 1273,2025-01-15,2395.71,Procesado,Empleado 63,Producto 273
Pedido-1435,Cliente 1476,2025-02-11,1689.48,Entregado,Empleado 74,Producto 185
Pedido-3173,Cliente 1505,2024-04-11,1435.73,Entregado,Empleado 89,Producto 121
Pedido-4492,Cliente 1049,2024-07-11,4372.40,Entregado,Empleado 31,Producto 157
Pedido-638,Cliente 1832,2024-05-31,1624.55,Cancelado,Empleado 45,Producto 36
Pedido-3188,Cliente 672,2024-07-14,1746.21,Procesado,Empleado 8,Producto 217
Pedido-790,Cliente 909,2024-07-10,1629.00,Entregado,Empleado 43,Producto 162
Pedido-3809,Cliente 1601,2024-09-17,3608.61,Procesado,Empleado 9,Producto 61
Pedido-2981,Cliente 324,2024-07-28,2603.68,Entregado,Empleado 14,Producto 104
Pedido-3349,Cliente 868,2025-02-18,4834.76,Entregado,Empleado 27,Producto 172
Pedido-1802,Cliente 307,2025-01-31,4622.47,Enviado,Empleado 40,Producto 133
Pedido-2588,Cliente 1344,2025-01-13,3928.71,Procesado,Empleado 14,Producto 79
Pedido-3933,Cliente 1421,2024-06-02,4327.85,Procesado,Empleado 67,Producto 247
Pedido-258,Cliente 699,2024-10-20,2839.45,Enviado,Empleado 18,Producto 244
Pedido-90,Cliente 1627,2024-05-03,1076.12,Pendiente,Empleado 31,Producto 132
Pedido-295,Cliente 923,2024-07-10,2032.52,Enviado,Empleado 47,Producto 201
Pedido-474,Cliente 615,2024-08-06,2270.33,Entregado,Empleado 44,Producto 126
Pedido-3140,Cliente 1950,2024-07-20,1917.06,Entregado,Empleado 57,Producto 222
Pedido-113,Cliente 1276,2025-02-22,2390.58,Enviado,Empleado 78,Producto 182
Pedido-1169,Cliente 492,2024-11-04,2004.61,Entregado,Empleado 78,Producto 118
Pedido-156,Cliente 835,2024-04-19,4744.10,Entregado,Empleado 37,Producto 75
Pedido-4240,Cliente 613,2024-06-30,1289.34,Cancelado,Empleado 78,Producto 138
Pedido-4398,Cliente 1886,2024-08-06,4772.28,Procesado,Empleado 84,Producto 288
Pedido-3556,Cliente 689,2025-02-19,1943.94,Enviado,Empleado 49,Producto 234
Pedido-3043,Cliente 492,2024-06-11,4965.76,Pendiente,Empleado 28,Producto 253
Pedido-432,Cliente 1918,2024-03-20,1826.19,Procesado,Empleado 27,Producto 27
Pedido-322,Cliente 1288,2024-08-02,3414.50,Entregado,Empleado 20,Producto 188
Pedido-1913,Cliente 199,2025-01-14,4127.29,Pendiente,Empleado 4,Producto 229
Pedido-1703,Cliente 435,2024-04-25,1606.25,Entregado,Empleado 100,Producto 97
Pedido-316,Cliente 1557,2024-11-09,3383.28,Enviado,Empleado 36,Producto 239
Pedido-183,Cliente 560,2024-05-05,3063.95,Cancelado,Empleado 55,Producto 299
Pedido-4231,Cliente 1841,2025-01-20,4239.41,Pendiente,Empleado 31,Producto 285
Pedido-1613,Cliente 486,2025-01-11,3331.51,Enviado,Empleado 39,Producto 77
Pedido-1163,Cliente 1133,2024-09-11,3415.90,Pendiente,Empleado 62,Producto 248
Pedido-2169,Cliente 349,2024-10-14,4873.13,Procesado,Empleado 100,Producto 289
Pedido-3952,Cliente 215,2025-02-08,4484.34,Procesado,Empleado 44,Producto 111
Pedido-2103,Cliente 1581,2024-10-14,1182.09,Procesado,Empleado 65,Producto 296
Pedido-4461,Cliente 1768,2024-05-03,2690.44,Pendiente,Empleado 7,Producto 294
Pedido-382,Cliente 1272,2025-02-04,3656.62,Pendiente,Empleado 46,Producto 79
Pedido-574,Cliente 1800,2024-08-05,1817.69,Procesado,Empleado 43,Producto 39
Pedido-2851,Cliente 253,2025-01-26,4781.75,Enviado,Empleado 31,Producto 222
Pedido-964,Cliente 800,2024-03-01,1774.44,Procesado,Empleado 78,Producto 208
Pedido-3288,Cliente 1915,2024-03-27,2272.46,Enviado,Empleado 82,Producto 281
Pedido-1820,Cliente 1276,2024-09-16,2671.04,Pendiente,Empleado 12,Producto 69
Pedido-2914,Cliente 1709,2024-03-02,3966.83,Cancelado,Empleado 84,Producto 144
Pedido-3463,Cliente 650,2024-02-26,4729.92,Enviado,Empleado 66,Producto 276
Pedido-228,Cliente 840,2024-04-25,3639.89,Procesado,Empleado 45,Producto 250
Pedido-3320,Cliente 1849,2024-10-27,3487.82,Entregado,Empleado 79,Producto 114
