N̼mero de Pedido,Cliente,Fecha del Pedido,Monto Total,Estado del Pedido,Ejecutivo Responsable,Producto Comprado
Pedido-2573,a01aj00000wQ3sUAAS,2024-11-01,663.85,Entregado,a02aj000008MD6NAAW,a00aj00000hTzx1AAC
Pedido-3977,a01aj00000wPY6qAAG,2024-08-03,4176.65,Entregado,a02aj000008MD5dAAG,a00aj00000hTzwqAAC
Pedido-4587,a01aj00000wQ3qTAAS,2024-05-18,3849.48,Pendiente,a02aj000008MD60AAG,a00aj00000hTUcCAAW
Pedido-1271,a01aj00000wQ3j2AAC,2024-11-11,4399.21,Pendiente,a02aj000008MD5TAAW,a00aj00000hTgy2AAC
Pedido-2826,a01aj00000wQ3hoAAC,2024-11-18,3108.28,Cancelado,a02aj000008MD5wAAG,a00aj00000hTUcoAAG
Pedido-4012,a01aj00000wPY7HAAW,2025-02-12,2985.34,Cancelado,a02aj000008MD68AAG,a00aj00000hTzwDAAS
Pedido-2368,a01aj00000wQ3rTAAS,2024-10-16,3020.29,Enviado,a02aj000008MD5OAAW,a00aj00000hTzvZAAS
Pedido-4127,a01aj00000wQ3oXAAS,2024-10-15,2498.85,Enviado,a02aj000008MD65AAG,a00aj00000hTgyXAAS
Pedido-2364,a01aj00000wPw5zAAC,2024-04-25,2649.33,Enviado,a02aj000008MD6CAAW,a00aj00000hTzw1AAC
Pedido-2245,a01aj00000wQ3cvAAC,2024-07-04,374.00,Pendiente,a02aj000008MD5TAAW,a00aj00000hTUcQAAW
Pedido-4026,a01aj00000wQ3jvAAC,2024-06-09,864.52,Pendiente,a02aj000008MD5QAAW,a00aj00000hTzwiAAC
Pedido-1737,a01aj00000wQ3fBAAS,2024-05-09,3577.00,Enviado,a02aj000008MD5xAAG,a00aj00000hTzvmAAC
Pedido-2525,a01aj00000wQ3tmAAC,2024-03-29,829.65,Procesado,a02aj000008MD5YAAW,a00aj00000hTUcEAAW
Pedido-91,a01aj00000wQ3uBAAS,2024-05-31,1191.82,Procesado,a02aj000008MD5WAAW,a00aj00000hTzwRAAS
Pedido-2970,a01aj00000wPY6tAAG,2025-01-12,1676.69,Pendiente,a02aj000008MD5OAAW,a00aj00000hTzwVAAS
Pedido-629,a01aj00000wQ3rlAAC,2025-02-09,4340.25,Pendiente,a02aj000008MD6BAAW,a00aj00000hTzwNAAS
Pedido-3121,a01aj00000wQ3YxAAK,2024-04-19,4580.16,Entregado,a02aj000008MD5TAAW,a00aj00000hTUd2AAG
Pedido-1830,a01aj00000wQ3t2AAC,2024-04-03,3921.22,Enviado,a02aj000008MD5tAAG,a00aj00000hTzwjAAC
Pedido-237,a01aj00000wQ3hoAAC,2025-01-31,2083.74,Procesado,a02aj000008MD61AAG,a00aj00000hTzvyAAC
Pedido-2728,a01aj00000wQ3quAAC,2024-07-16,2036.54,Procesado,a02aj000008MD5oAAG,a00aj00000hTUcEAAW
Pedido-3707,a01aj00000wQ3iyAAC,2024-06-29,4552.51,Pendiente,a02aj000008MD5ZAAW,a00aj00000hTUcVAAW
Pedido-4562,a01aj00000wQ3r7AAC,2024-10-05,2485.52,Entregado,a02aj000008MD5QAAW,a00aj00000hTUcTAAW
Pedido-254,a01aj00000wQ3rfAAC,2024-11-16,1049.59,Pendiente,a02aj000008MD5gAAG,a00aj00000hTzwsAAC
Pedido-2928,a01aj00000wQ3qTAAS,2024-12-11,1136.79,Entregado,a02aj000008MD60AAG,a00aj00000hTgxqAAC
Pedido-1066,a01aj00000wQ0qlAAC,2024-04-30,2150.75,Entregado,a02aj000008MD5LAAW,a00aj00000hTzwHAAS
Pedido-4969,a01aj00000wQ3jCAAS,2024-04-29,2309.85,Pendiente,a02aj000008MD5nAAG,a00aj00000hTzvUAAS
Pedido-3924,a01aj00000wQ3tUAAS,2024-09-12,3258.12,Pendiente,a02aj000008MD6OAAW,a00aj00000hTzwJAAS
Pedido-2516,a01aj00000wQ3gZAAS,2024-04-23,188.71,Procesado,a02aj000008MD5OAAW,a00aj00000hTzw4AAC
Pedido-4445,a01aj00000wQ3omAAC,2024-11-19,2288.42,Entregado,a02aj000008MD5YAAW,a00aj00000hTzvOAAS
Pedido-4907,a01aj00000wQ3sMAAS,2024-06-27,1710.12,Entregado,a02aj000008MD6KAAW,a00aj00000hTzvuAAC
Pedido-4582,a01aj00000wQ0pZAAS,2024-07-20,1597.28,Procesado,a02aj000008MD6QAAW,a00aj00000hTgy9AAC
Pedido-4452,a01aj00000wQ3iPAAS,2024-11-22,1794.31,Entregado,a02aj000008MD5HAAW,a00aj00000hTgyZAAS
Pedido-4995,a01aj00000wPY7yAAG,2024-05-23,3325.85,Enviado,a02aj000008MD65AAG,a00aj00000hTzvtAAC
Pedido-1532,a01aj00000wQ3qWAAS,2024-08-17,2954.45,Cancelado,a02aj000008MD5jAAG,a00aj00000hTUcWAAW
Pedido-171,a01aj00000wQ3heAAC,2024-08-13,1653.72,Cancelado,a02aj000008MD5sAAG,a00aj00000hTzwCAAS
Pedido-1069,a01aj00000wQ3ZVAA0,2025-02-06,254.09,Procesado,a02aj000008MD69AAG,a00aj00000hTzwqAAC
Pedido-3480,a01aj00000wPw75AAC,2024-09-08,624.73,Procesado,a02aj000008MD6AAAW,a00aj00000hTzvzAAC
Pedido-3345,a01aj00000wQ3h8AAC,2024-12-15,4245.06,Entregado,a02aj000008MD5iAAG,a00aj00000hTUcLAAW
Pedido-4826,a01aj00000wQ3fYAAS,2024-10-17,486.74,Enviado,a02aj000008MD5nAAG,a00aj00000hTUcnAAG
Pedido-1023,a01aj00000wQ3ZeAAK,2024-05-21,811.91,Procesado,a02aj000008MD5jAAG,a00aj00000hTUcqAAG
Pedido-3607,a01aj00000wQ3k8AAC,2024-12-01,802.35,Entregado,a02aj000008MD5qAAG,a00aj00000hTUbrAAG
Pedido-3539,a01aj00000wQ3nZAAS,2025-01-26,1529.75,Pendiente,a02aj000008MD6JAAW,a00aj00000hTUcBAAW
Pedido-1087,a01aj00000wQ3kAAAS,2024-11-26,2697.19,Pendiente,a02aj000008MD6IAAW,a00aj00000hTzwUAAS
Pedido-2628,a01aj00000wQ3cHAAS,2024-05-10,3915.59,Entregado,a02aj000008MD6CAAW,a00aj00000hTUbXAAW
Pedido-3574,a01aj00000wQ3jAAAS,2024-05-08,4637.37,Enviado,a02aj000008MD5ZAAW,a00aj00000hTzwUAAS
Pedido-2385,a01aj00000wQ3igAAC,2024-05-29,2100.74,Pendiente,a02aj000008MD5XAAW,a00aj00000hTgyVAAS
Pedido-3029,a01aj00000wPw7BAAS,2024-05-25,286.53,Cancelado,a02aj000008MD5FAAW,a00aj00000hTUbaAAG
Pedido-4980,a01aj00000wQ3u7AAC,2024-09-09,3161.14,Cancelado,a02aj000008MD6BAAW,a00aj00000hTgxvAAC
Pedido-4094,a01aj00000wQ0q5AAC,2024-09-10,3137.67,Cancelado,a02aj000008MD5WAAW,a00aj00000hTUbpAAG
Pedido-4863,a01aj00000wQ3jMAAS,2024-03-27,3227.92,Cancelado,a02aj000008MD6EAAW,a00aj00000hTgyAAAS
Pedido-4066,a01aj00000wQ3guAAC,2024-10-15,4312.48,Enviado,a02aj000008MD67AAG,a00aj00000hTUc9AAG
Pedido-3438,a01aj00000wQ3rzAAC,2024-12-14,2019.78,Cancelado,a02aj000008MD5oAAG,a00aj00000hTzw9AAC
Pedido-707,a01aj00000wQ3Z4AAK,2024-06-30,2843.67,Cancelado,a02aj000008MD5bAAG,a00aj00000hTUcoAAG
Pedido-3058,a01aj00000wQ3oRAAS,2025-02-18,3354.96,Pendiente,a02aj000008MD6BAAW,a00aj00000hTzw9AAC
Pedido-878,a01aj00000wQ3rZAAS,2024-11-18,1733.43,Enviado,a02aj000008MD6MAAW,a00aj00000hTzvVAAS
Pedido-1612,a01aj00000wQ3jWAAS,2024-06-01,4131.73,Procesado,a02aj000008MD5PAAW,a00aj00000hTUc7AAG
Pedido-2519,a01aj00000wQ3sUAAS,2025-01-02,3063.55,Pendiente,a02aj000008MD5nAAG,a00aj00000hTzwDAAS
Pedido-2976,a01aj00000wQ3odAAC,2024-04-08,4710.50,Cancelado,a02aj000008MD5NAAW,a00aj00000hTzvNAAS
Pedido-3652,a01aj00000wQ3iOAAS,2025-02-07,3809.14,Enviado,a02aj000008MD6NAAW,a00aj00000hTzwwAAC
Pedido-3277,a01aj00000wPw6UAAS,2024-10-02,3402.64,Procesado,a02aj000008MD5mAAG,a00aj00000hTUckAAG
Pedido-1591,a01aj00000wQ3juAAC,2024-07-07,4265.54,Procesado,a02aj000008MD65AAG,a00aj00000hTUcQAAW
Pedido-1719,a01aj00000wPw6eAAC,2024-11-18,1750.09,Enviado,a02aj000008MD5mAAG,a00aj00000hTUc6AAG
Pedido-4607,a01aj00000wPY7SAAW,2024-12-01,1111.61,Procesado,a02aj000008MD6AAAW,a00aj00000hTUcsAAG
Pedido-3526,a01aj00000wQ0qUAAS,2024-11-19,2953.52,Cancelado,a02aj000008MD5sAAG,a00aj00000hTgy1AAC
Pedido-3780,a01aj00000wQ3ccAAC,2024-10-22,2979.75,Entregado,a02aj000008MD5kAAG,a00aj00000hTUbZAAW
Pedido-1489,a01aj00000wQ3nxAAC,2024-11-12,3366.69,Pendiente,a02aj000008MD60AAG,a00aj00000hTUcSAAW
Pedido-1742,a01aj00000wPw7HAAS,2024-04-09,3051.81,Enviado,a02aj000008MD5lAAG,a00aj00000hTzvmAAC
Pedido-3251,a01aj00000wQ3kuAAC,2024-10-05,2626.09,Enviado,a02aj000008MD67AAG,a00aj00000hTzvjAAC
Pedido-2666,a01aj00000wQ3kpAAC,2024-04-27,973.72,Procesado,a02aj000008MD6LAAW,a00aj00000hTgybAAC
Pedido-3149,a01aj00000wQ0q9AAC,2025-02-17,2776.58,Procesado,a02aj000008MD5vAAG,a00aj00000hTUbfAAG
Pedido-1509,a01aj00000wQ3ipAAC,2024-09-02,3137.17,Enviado,a02aj000008MD6OAAW,a00aj00000hTzwLAAS
Pedido-1974,a01aj00000wQ3cdAAC,2024-05-01,4231.51,Enviado,a02aj000008MD68AAG,a00aj00000hTgyLAAS
Pedido-1928,a01aj00000wQ3hPAAS,2024-12-25,1075.13,Cancelado,a02aj000008MD5lAAG,a00aj00000hTzviAAC
Pedido-2744,a01aj00000wQ3kFAAS,2024-07-29,1618.29,Enviado,a02aj000008MD5UAAW,a00aj00000hTzwuAAC
Pedido-4583,a01aj00000wQ3d0AAC,2024-09-15,632.99,Entregado,a02aj000008MD5iAAG,a00aj00000hTgyAAAS
Pedido-3032,a01aj00000wQ3qlAAC,2024-06-29,4589.21,Pendiente,a02aj000008MD6DAAW,a00aj00000hTzvwAAC
Pedido-386,a01aj00000wQ3iGAAS,2024-05-07,3958.92,Pendiente,a02aj000008MD5aAAG,a00aj00000hTUbiAAG
Pedido-1568,a01aj00000wPw6gAAC,2024-08-02,3642.38,Enviado,a02aj000008MD5SAAW,a00aj00000hTUcRAAW
Pedido-2915,a01aj00000wPw6AAAS,2024-09-10,1721.87,Entregado,a02aj000008MD6JAAW,a00aj00000hTzwyAAC
Pedido-4843,a01aj00000wQ3nXAAS,2024-07-19,4137.82,Cancelado,a02aj000008MD5hAAG,a00aj00000hTUbaAAG
Pedido-2959,a01aj00000wQ0prAAC,2024-05-05,395.86,Enviado,a02aj000008MD5fAAG,a00aj00000hTzx2AAC
Pedido-2126,a01aj00000wQ3dOAAS,2024-08-19,444.36,Entregado,a02aj000008MD5nAAG,a00aj00000hTzw9AAC
Pedido-2220,a01aj00000wQ3dWAAS,2024-11-30,106.52,Enviado,a02aj000008MD5IAAW,a00aj00000hTgyaAAC
Pedido-2978,a01aj00000wQ3cAAAS,2024-03-30,2707.75,Entregado,a02aj000008MD5mAAG,a00aj00000hTzwTAAS
Pedido-2570,a01aj00000wQ3lMAAS,2024-05-21,4356.26,Pendiente,a02aj000008MD5dAAG,a00aj00000hTzvqAAC
Pedido-3517,a01aj00000wQ3uAAAS,2024-07-24,4566.47,Procesado,a02aj000008MD6HAAW,a00aj00000hTUbjAAG
Pedido-88,a01aj00000wQ3tfAAC,2024-03-14,1707.85,Entregado,a02aj000008MD5WAAW,a00aj00000hTzw2AAC
Pedido-3808,a01aj00000wQ0qdAAC,2025-01-14,3818.75,Enviado,a02aj000008MD5YAAW,a00aj00000hTUcwAAG
Pedido-3364,a01aj00000wQ3k9AAC,2025-02-15,2053.06,Procesado,a02aj000008MD5JAAW,a00aj00000hTzwlAAC
Pedido-2792,a01aj00000wQ3aHAAS,2024-06-07,4455.01,Enviado,a02aj000008MD5QAAW,a00aj00000hTzw3AAC
Pedido-2323,a01aj00000wQ3jVAAS,2024-10-29,2709.56,Procesado,a02aj000008MD64AAG,a00aj00000hTUcsAAG
Pedido-1314,a01aj00000wQ3dFAAS,2024-09-26,3239.34,Pendiente,a02aj000008MD5xAAG,a00aj00000hTUbWAAW
Pedido-3734,a01aj00000wQ3d3AAC,2024-12-29,1248.28,Entregado,a02aj000008MD5xAAG,a00aj00000hTzwXAAS
Pedido-4061,a01aj00000wQ3YrAAK,2025-01-30,4309.34,Procesado,a02aj000008MD5YAAW,a00aj00000hTzwYAAS
Pedido-2499,a01aj00000wQ3txAAC,2024-12-07,2298.81,Enviado,a02aj000008MD6AAAW,a00aj00000hTzvbAAC
Pedido-1053,a01aj00000wQ3lTAAS,2024-10-06,4187.05,Pendiente,a02aj000008MD5LAAW,a00aj00000hTzvUAAS
Pedido-542,a01aj00000wQ3soAAC,2024-04-28,4024.16,Cancelado,a02aj000008MD5QAAW,a00aj00000hTgyHAAS
Pedido-1182,a01aj00000wQ3guAAC,2024-05-21,1149.30,Procesado,a02aj000008MD5SAAW,a00aj00000hTgy4AAC
Pedido-1114,a01aj00000wQ3i2AAC,2024-05-18,523.49,Cancelado,a02aj000008MD6CAAW,a00aj00000hTUcgAAG
Pedido-3050,a01aj00000wQ3ZmAAK,2024-07-19,4157.91,Cancelado,a02aj000008MD5fAAG,a00aj00000hTUbrAAG
Pedido-1543,a01aj00000wPw6ZAAS,2024-07-29,106.63,Procesado,a02aj000008MD6QAAW,a00aj00000hTUcMAAW
Pedido-3551,a01aj00000wPw6XAAS,2024-08-17,4850.06,Procesado,a02aj000008MD5xAAG,a00aj00000hTUcfAAG
Pedido-4926,a01aj00000wQ3rIAAS,2024-07-06,2723.69,Enviado,a02aj000008MD5sAAG,a00aj00000hTzwyAAC
Pedido-129,a01aj00000wQ3fnAAC,2024-07-06,956.09,Entregado,a02aj000008MD6IAAW,a00aj00000hTUcAAAW
Pedido-1356,a01aj00000wPY7TAAW,2024-10-30,3206.42,Cancelado,a02aj000008MD65AAG,a00aj00000hTzw5AAC
Pedido-1272,a01aj00000wQ0qBAAS,2024-07-07,1987.33,Enviado,a02aj000008MD5hAAG,a00aj00000hTUcLAAW
Pedido-4336,a01aj00000wQ3fSAAS,2024-12-01,2030.40,Enviado,a02aj000008MD6FAAW,a00aj00000hTUbiAAG
Pedido-2023,a01aj00000wPw68AAC,2024-03-25,3143.69,Enviado,a02aj000008MD5QAAW,a00aj00000hTzvVAAS
Pedido-4276,a01aj00000wQ3lPAAS,2024-03-25,3991.10,Procesado,a02aj000008MD5xAAG,a00aj00000hTUboAAG
Pedido-1927,a01aj00000wQ3krAAC,2024-11-21,4500.20,Procesado,a02aj000008MD5OAAW,a00aj00000hTzw3AAC
Pedido-4192,a01aj00000wPw67AAC,2024-05-11,2871.30,Entregado,a02aj000008MD5LAAW,a00aj00000hTUcdAAG
Pedido-2636,a01aj00000wPY7DAAW,2024-08-10,839.87,Pendiente,a02aj000008MD6JAAW,a00aj00000hTUcSAAW
Pedido-3561,a01aj00000wQ3qhAAC,2024-08-12,3563.28,Enviado,a02aj000008MD5hAAG,a00aj00000hTzwSAAS
Pedido-1520,a01aj00000wQ3gQAAS,2024-12-15,1298.23,Pendiente,a02aj000008MD64AAG,a00aj00000hTUcRAAW
Pedido-1594,a01aj00000wPw6BAAS,2024-04-23,1168.04,Cancelado,a02aj000008MD6BAAW,a00aj00000hTgy0AAC
Pedido-1096,a01aj00000wQ3a8AAC,2025-02-05,3868.23,Procesado,a02aj000008MD5JAAW,a00aj00000hTzvSAAS
Pedido-184,a01aj00000wQ3iKAAS,2024-06-06,3402.68,Procesado,a02aj000008MD5JAAW,a00aj00000hTUcpAAG
Pedido-4436,a01aj00000wQ3i3AAC,2024-07-19,2784.83,Procesado,a02aj000008MD5qAAG,a00aj00000hTgy1AAC
Pedido-4591,a01aj00000wQ3gTAAS,2024-07-21,4900.74,Entregado,a02aj000008MD5UAAW,a00aj00000hTzvYAAS
Pedido-348,a01aj00000wQ3sUAAS,2024-07-31,696.68,Cancelado,a02aj000008MD5cAAG,a00aj00000hTgyEAAS
Pedido-1657,a01aj00000wQ3k7AAC,2025-01-20,2838.29,Cancelado,a02aj000008MD6PAAW,a00aj00000hTUczAAG
Pedido-743,a01aj00000wQ3nTAAS,2024-07-14,3698.30,Cancelado,a02aj000008MD5kAAG,a00aj00000hTgy7AAC
Pedido-16,a01aj00000wQ3fMAAS,2024-04-03,2621.00,Cancelado,a02aj000008MD6RAAW,a00aj00000hTgyXAAS
Pedido-2029,a01aj00000wQ0psAAC,2024-12-05,3353.10,Enviado,a02aj000008MD6NAAW,a00aj00000hTUcUAAW
Pedido-3837,a01aj00000wQ3oEAAS,2024-11-14,2179.38,Enviado,a02aj000008MD5XAAW,a00aj00000hTzx1AAC
Pedido-1937,a01aj00000wQ3u9AAC,2024-08-23,2566.89,Procesado,a02aj000008MD6HAAW,a00aj00000hTUbyAAG
Pedido-998,a01aj00000wQ3uOAAS,2024-11-16,1553.44,Entregado,a02aj000008MD62AAG,a00aj00000hTUcVAAW
Pedido-427,a01aj00000wQ3l8AAC,2024-06-30,4943.18,Enviado,a02aj000008MD5qAAG,a00aj00000hTzwLAAS
Pedido-1044,a01aj00000wPY77AAG,2024-06-13,2636.77,Pendiente,a02aj000008MD5iAAG,a00aj00000hTUbgAAG
Pedido-2589,a01aj00000wQ3iCAAS,2024-04-17,2862.52,Entregado,a02aj000008MD6OAAW,a00aj00000hTzwBAAS
Pedido-3108,a01aj00000wPw6LAAS,2024-06-24,4876.02,Procesado,a02aj000008MD69AAG,a00aj00000hTUbyAAG
Pedido-2377,a01aj00000wQ3YmAAK,2024-12-29,4240.71,Procesado,a02aj000008MD5pAAG,a00aj00000hTUbhAAG
Pedido-4358,a01aj00000wPw6kAAC,2024-12-04,2482.91,Pendiente,a02aj000008MD60AAG,a00aj00000hTzwjAAC
Pedido-2747,a01aj00000wQ3oiAAC,2024-05-02,3123.87,Pendiente,a02aj000008MD5GAAW,a00aj00000hTgxyAAC
Pedido-3144,a01aj00000wPY7TAAW,2025-02-12,3602.55,Pendiente,a02aj000008MD6HAAW,a00aj00000hTUcEAAW
Pedido-4095,a01aj00000wQ3tWAAS,2024-03-18,1823.87,Pendiente,a02aj000008MD5hAAG,a00aj00000hTzwhAAC
Pedido-3810,a01aj00000wQ3cpAAC,2024-06-07,4681.02,Cancelado,a02aj000008MD60AAG,a00aj00000hTzvSAAS
Pedido-737,a01aj00000wPY8BAAW,2025-01-05,1720.38,Procesado,a02aj000008MD67AAG,a00aj00000hTzvbAAC
Pedido-957,a01aj00000wQ0qaAAC,2024-10-26,1738.96,Pendiente,a02aj000008MD5iAAG,a00aj00000hTUbdAAG
Pedido-2950,a01aj00000wQ3ZIAA0,2024-04-12,4056.38,Cancelado,a02aj000008MD5uAAG,a00aj00000hTUcyAAG
Pedido-2566,a01aj00000wQ3tDAAS,2024-04-02,1812.15,Entregado,a02aj000008MD5bAAG,a00aj00000hTzw9AAC
Pedido-1772,a01aj00000wQ0q9AAC,2024-07-08,2043.63,Cancelado,a02aj000008MD5nAAG,a00aj00000hTUcDAAW
Pedido-196,a01aj00000wQ3cFAAS,2024-03-04,2278.60,Entregado,a02aj000008MD69AAG,a00aj00000hTgyUAAS
Pedido-4890,a01aj00000wQ3qyAAC,2025-01-18,1049.40,Enviado,a02aj000008MD5FAAW,a00aj00000hTgxwAAC
Pedido-1662,a01aj00000wQ3hGAAS,2024-09-03,4744.08,Pendiente,a02aj000008MD5hAAG,a00aj00000hTUcJAAW
Pedido-117,a01aj00000wQ3fsAAC,2025-02-16,1432.42,Procesado,a02aj000008MD5xAAG,a00aj00000hTUbfAAG
Pedido-3498,a01aj00000wQ3g3AAC,2024-06-27,612.21,Cancelado,a02aj000008MD6FAAW,a00aj00000hTzw8AAC
Pedido-3092,a01aj00000wQ3nxAAC,2024-11-24,1837.38,Pendiente,a02aj000008MD5GAAW,a00aj00000hTzwRAAS
Pedido-4690,a01aj00000wQ3dFAAS,2024-10-26,875.31,Enviado,a02aj000008MD5sAAG,a00aj00000hTUbiAAG
Pedido-2109,a01aj00000wQ3lSAAS,2025-01-06,4423.88,Cancelado,a02aj000008MD5zAAG,a00aj00000hTUcNAAW
Pedido-3994,a01aj00000wPw6jAAC,2024-03-23,1514.26,Cancelado,a02aj000008MD5wAAG,a00aj00000hTzvaAAC
Pedido-3226,a01aj00000wPw6BAAS,2024-11-27,733.72,Cancelado,a02aj000008MD6QAAW,a00aj00000hTUbWAAW
Pedido-2148,a01aj00000wQ3dBAAS,2024-05-11,1784.75,Entregado,a02aj000008MD5cAAG,a00aj00000hTzvuAAC
Pedido-1268,a01aj00000wQ3c2AAC,2024-10-05,2539.00,Pendiente,a02aj000008MD5VAAW,a00aj00000hTzwuAAC
Pedido-4057,a01aj00000wPw6mAAC,2024-12-20,2891.90,Cancelado,a02aj000008MD5vAAG,a00aj00000hTUcDAAW
Pedido-34,a01aj00000wPw6xAAC,2024-06-20,4817.84,Entregado,a02aj000008MD63AAG,a00aj00000hTUcfAAG
Pedido-4580,a01aj00000wQ3i4AAC,2024-12-13,2717.94,Procesado,a02aj000008MD6AAAW,a00aj00000hTUbfAAG
Pedido-646,a01aj00000wQ3sBAAS,2025-02-20,251.57,Enviado,a02aj000008MD5IAAW,a00aj00000hTUcxAAG
Pedido-1444,a01aj00000wQ3nkAAC,2024-03-06,246.84,Procesado,a02aj000008MD5sAAG,a00aj00000hTgyHAAS
Pedido-1545,a01aj00000wQ3sOAAS,2024-05-02,4347.81,Procesado,a02aj000008MD5KAAW,a00aj00000hTzvbAAC
Pedido-2045,a01aj00000wQ3icAAC,2024-06-07,254.34,Pendiente,a02aj000008MD6GAAW,a00aj00000hTzwIAAS
Pedido-497,a01aj00000wQ3YlAAK,2024-09-14,2408.75,Procesado,a02aj000008MD66AAG,a00aj00000hTzwwAAC
Pedido-3309,a01aj00000wPY8EAAW,2024-06-26,3063.44,Enviado,a02aj000008MD5MAAW,a00aj00000hTzx3AAC
Pedido-736,a01aj00000wQ3kRAAS,2024-07-25,816.34,Entregado,a02aj000008MD5hAAG,a00aj00000hTzvxAAC
Pedido-1205,a01aj00000wQ3YjAAK,2024-06-19,3243.64,Procesado,a02aj000008MD5YAAW,a00aj00000hTgyQAAS
Pedido-2322,a01aj00000wQ3sEAAS,2024-07-18,1916.61,Procesado,a02aj000008MD5bAAG,a00aj00000hTUcpAAG
Pedido-3406,a01aj00000wQ3ntAAC,2024-10-12,3212.65,Enviado,a02aj000008MD5dAAG,a00aj00000hTzwYAAS
Pedido-761,a01aj00000wQ3naAAC,2024-12-08,4074.43,Enviado,a02aj000008MD5MAAW,a00aj00000hTUd0AAG
Pedido-3422,a01aj00000wQ0qOAAS,2024-07-20,2381.98,Entregado,a02aj000008MD5qAAG,a00aj00000hTgyIAAS
Pedido-2369,a01aj00000wQ3riAAC,2024-09-03,2956.87,Enviado,a02aj000008MD5sAAG,a00aj00000hTgxyAAC
Pedido-3980,a01aj00000wQ3oTAAS,2024-06-23,3330.70,Cancelado,a02aj000008MD6FAAW,a00aj00000hTgyUAAS
Pedido-2069,a01aj00000wQ3ZCAA0,2024-10-22,1988.05,Entregado,a02aj000008MD5lAAG,a00aj00000hTUcMAAW
Pedido-2282,a01aj00000wQ3kfAAC,2024-08-27,772.18,Entregado,a02aj000008MD5gAAG,a00aj00000hTgy6AAC
Pedido-361,a01aj00000wQ3orAAC,2024-04-13,3574.74,Cancelado,a02aj000008MD5UAAW,a00aj00000hTgyCAAS
Pedido-3053,a01aj00000wQ3cDAAS,2024-10-02,619.83,Entregado,a02aj000008MD5tAAG,a00aj00000hTzw6AAC
Pedido-2958,a01aj00000wQ3dHAAS,2024-12-05,1150.89,Procesado,a02aj000008MD6RAAW,a00aj00000hTzwrAAC
Pedido-4273,a01aj00000wQ3kVAAS,2024-08-25,4593.91,Procesado,a02aj000008MD61AAG,a00aj00000hTgy5AAC
Pedido-4005,a01aj00000wQ3hoAAC,2024-08-12,3573.70,Procesado,a02aj000008MD5sAAG,a00aj00000hTzvnAAC
Pedido-3436,a01aj00000wQ3itAAC,2025-01-07,1159.57,Entregado,a02aj000008MD5dAAG,a00aj00000hTUc2AAG
Pedido-4716,a01aj00000wQ3ZJAA0,2024-06-24,1186.52,Procesado,a02aj000008MD5jAAG,a00aj00000hTgyBAAS
Pedido-2995,a01aj00000wQ3thAAC,2024-08-02,3850.42,Procesado,a02aj000008MD5qAAG,a00aj00000hTUbjAAG
Pedido-3308,a01aj00000wQ3tKAAS,2024-04-24,3746.12,Entregado,a02aj000008MD6LAAW,a00aj00000hTzw4AAC
Pedido-3893,a01aj00000wQ0ptAAC,2024-06-19,965.65,Entregado,a02aj000008MD5QAAW,a00aj00000hTUcAAAW
Pedido-4486,a01aj00000wQ0peAAC,2024-11-25,4203.49,Enviado,a02aj000008MD6FAAW,a00aj00000hTUbsAAG
Pedido-2022,a01aj00000wPw6VAAS,2024-08-04,3632.35,Enviado,a02aj000008MD6NAAW,a00aj00000hTUc2AAG
Pedido-4488,a01aj00000wQ3lNAAS,2024-08-11,676.57,Pendiente,a02aj000008MD5qAAG,a00aj00000hTUbYAAW
Pedido-770,a01aj00000wQ3tKAAS,2025-01-02,1560.49,Cancelado,a02aj000008MD5GAAW,a00aj00000hTzvqAAC
Pedido-3964,a01aj00000wQ3kFAAS,2024-07-12,3267.39,Cancelado,a02aj000008MD5IAAW,a00aj00000hTzvQAAS
Pedido-4947,a01aj00000wQ3jYAAS,2025-01-24,2472.45,Entregado,a02aj000008MD5FAAW,a00aj00000hTgySAAS
Pedido-846,a01aj00000wPY7KAAW,2024-09-13,525.93,Enviado,a02aj000008MD5MAAW,a00aj00000hTzwZAAS
Pedido-3006,a01aj00000wQ3YmAAK,2024-12-11,2391.11,Entregado,a02aj000008MD5NAAW,a00aj00000hTUbXAAW
Pedido-554,a01aj00000wQ3uFAAS,2024-04-13,668.12,Cancelado,a02aj000008MD5GAAW,a00aj00000hTgy9AAC
Pedido-2764,a01aj00000wQ3rdAAC,2024-03-22,1642.07,Procesado,a02aj000008MD5hAAG,a00aj00000hTgyBAAS
Pedido-4206,a01aj00000wQ3dEAAS,2025-02-20,2582.24,Procesado,a02aj000008MD5VAAW,a00aj00000hTUcFAAW
Pedido-708,a01aj00000wQ3dZAAS,2024-12-03,2824.37,Entregado,a02aj000008MD5YAAW,a00aj00000hTUbkAAG
Pedido-4889,a01aj00000wQ3YkAAK,2024-08-24,3211.41,Enviado,a02aj000008MD5WAAW,a00aj00000hTUcCAAW
Pedido-2811,a01aj00000wQ3hbAAC,2024-07-25,422.43,Pendiente,a02aj000008MD5KAAW,a00aj00000hTzw2AAC
Pedido-2071,a01aj00000wQ3YpAAK,2024-09-01,3228.39,Cancelado,a02aj000008MD6NAAW,a00aj00000hTUc0AAG
Pedido-1423,a01aj00000wPw7MAAS,2024-07-24,2738.61,Pendiente,a02aj000008MD5HAAW,a00aj00000hTUcXAAW
Pedido-4242,a01aj00000wQ3lYAAS,2024-07-02,163.69,Enviado,a02aj000008MD5oAAG,a00aj00000hTgyMAAS
