N̼mero de Pedido,Cliente,Fecha del Pedido,Monto Total,Estado del Pedido,Ejecutivo Responsable,Producto Comprado
Pedido-819,a01aj00000wQ3ieAAC,2024-11-07,3195.69,Pendiente,a02aj000008MD5SAAW,Producto 80
Pedido-518,a01aj00000wQ3dIAAS,2024-03-12,3392.24,Pendiente,a02aj000008MD6BAAW,Producto 9
Pedido-1275,a01aj00000wQ3cIAAS,2025-01-27,3334.04,Entregado,a02aj000008MD5OAAW,Producto 144
Pedido-1012,a01aj00000wPw7NAAS,2024-10-24,2393.48,Entregado,a02aj000008MD6OAAW,Producto 93
Pedido-2445,a01aj00000wQ3sqAAC,2024-08-09,1187.00,Procesado,a02aj000008MD5uAAG,Producto 33
Pedido-3427,a01aj00000wQ3itAAC,2024-06-04,1790.84,Cancelado,a02aj000008MD5LAAW,Producto 65
Pedido-2107,a01aj00000wQ3ruAAC,2024-11-05,4875.33,Procesado,a02aj000008MD64AAG,Producto 145
Pedido-1784,a01aj00000wPY77AAG,2024-06-27,325.95,Enviado,a02aj000008MD5PAAW,Producto 226
Pedido-1481,a01aj00000wPY6wAAG,2025-01-27,619.35,Enviado,a02aj000008MD6GAAW,Producto 101
Pedido-3143,a01aj00000wQ3svAAC,2024-06-06,3517.55,Enviado,a02aj000008MD5ZAAW,Producto 240
Pedido-321,a01aj00000wQ3jGAAS,2024-05-08,1976.44,Pendiente,a02aj000008MD5YAAW,Producto 124
Pedido-1111,a01aj00000wQ3fvAAC,2024-10-01,1199.18,Procesado,a02aj000008MD5tAAG,Producto 255
Pedido-1351,a01aj00000wQ3qhAAC,2024-03-18,1895.06,Cancelado,a02aj000008MD68AAG,Producto 251
Pedido-752,a01aj00000wQ0pSAAS,2024-07-28,2532.01,Pendiente,a02aj000008MD5VAAW,Producto 274
Pedido-1672,a01aj00000wPw6AAAS,2024-07-28,2178.51,Enviado,a02aj000008MD5HAAW,Producto 276
Pedido-3942,a01aj00000wQ3lYAAS,2024-12-11,492.46,Enviado,a02aj000008MD5ZAAW,Producto 254
Pedido-3590,a01aj00000wQ3rmAAC,2024-11-05,3926.91,Entregado,a02aj000008MD5WAAW,Producto 56
Pedido-3646,a01aj00000wQ3dHAAS,2024-10-29,3712.75,Pendiente,a02aj000008MD5HAAW,Producto 223
Pedido-3557,a01aj00000wQ3sJAAS,2024-08-20,4114.51,Procesado,a02aj000008MD64AAG,Producto 58
Pedido-3036,a01aj00000wQ3nwAAC,2025-01-17,3392.27,Entregado,a02aj000008MD6RAAW,Producto 3
Pedido-3304,a01aj00000wQ3uGAAS,2024-05-06,518.97,Cancelado,a02aj000008MD6KAAW,Producto 234
Pedido-1528,a01aj00000wPY8KAAW,2025-02-06,1890.15,Cancelado,a02aj000008MD5yAAG,Producto 57
Pedido-32,a01aj00000wQ3g4AAC,2024-09-08,293.28,Procesado,a02aj000008MD5YAAW,Producto 144
Pedido-2424,a01aj00000wQ3gKAAS,2024-08-09,1084.45,Enviado,a02aj000008MD6GAAW,Producto 205
Pedido-652,a01aj00000wQ3oKAAS,2024-03-14,4130.27,Procesado,a02aj000008MD65AAG,Producto 30
Pedido-2671,a01aj00000wQ3k9AAC,2025-02-12,4171.82,Enviado,a02aj000008MD5VAAW,Producto 34
Pedido-4392,a01aj00000wQ3dSAAS,2025-02-08,1927.70,Enviado,a02aj000008MD5NAAW,Producto 181
Pedido-4034,a01aj00000wQ3dOAAS,2024-12-08,2409.86,Pendiente,a02aj000008MD5VAAW,Producto 91
Pedido-4585,a01aj00000wQ3nRAAS,2024-06-10,3391.80,Cancelado,a02aj000008MD5XAAW,Producto 65
Pedido-2223,a01aj00000wQ3inAAC,2024-04-29,3827.92,Enviado,a02aj000008MD5lAAG,Producto 100
Pedido-1225,a01aj00000wPY6mAAG,2024-10-08,3161.23,Pendiente,a02aj000008MD5YAAW,Producto 44
Pedido-1416,a01aj00000wQ3fKAAS,2024-05-07,4431.96,Enviado,a02aj000008MD5ZAAW,Producto 114
Pedido-2232,a01aj00000wQ3sQAAS,2024-10-22,340.17,Entregado,a02aj000008MD5uAAG,Producto 131
Pedido-3014,a01aj00000wPw6rAAC,2024-03-08,4384.10,Enviado,a02aj000008MD5fAAG,Producto 2
Pedido-991,a01aj00000wQ3kHAAS,2024-07-01,3189.10,Entregado,a02aj000008MD5nAAG,Producto 160
Pedido-2550,a01aj00000wQ0qCAAS,2024-08-18,2556.02,Entregado,a02aj000008MD5dAAG,Producto 273
Pedido-465,a01aj00000wQ3gwAAC,2025-01-20,443.56,Cancelado,a02aj000008MD62AAG,Producto 254
Pedido-2514,a01aj00000wQ3j7AAC,2024-10-08,953.60,Entregado,a02aj000008MD6NAAW,Producto 49
Pedido-4509,a01aj00000wQ3kCAAS,2024-11-21,1215.81,Cancelado,a02aj000008MD5LAAW,Producto 185
Pedido-4494,a01aj00000wQ3jcAAC,2024-03-15,1853.27,Pendiente,a02aj000008MD5fAAG,Producto 192
Pedido-4018,a01aj00000wPY7lAAG,2024-04-27,918.39,Procesado,a02aj000008MD6CAAW,Producto 26
Pedido-3243,a01aj00000wQ3jHAAS,2024-05-09,2167.29,Enviado,a02aj000008MD5cAAG,Producto 95
Pedido-2573,a01aj00000wQ3sUAAS,2024-11-01,663.85,Entregado,a02aj000008MD6NAAW,Producto 244
Pedido-3977,a01aj00000wPY6qAAG,2024-08-03,4176.65,Entregado,a02aj000008MD5dAAG,Producto 100
Pedido-4587,a01aj00000wQ3qTAAS,2024-05-18,3849.48,Pendiente,a02aj000008MD60AAG,Producto 120
Pedido-4136,a01aj00000wQ3tWAAS,2024-07-11,4566.77,Cancelado,a02aj000008MD5NAAW,Producto 22
Pedido-1271,a01aj00000wQ3j2AAC,2024-11-11,4399.21,Pendiente,a02aj000008MD5TAAW,Producto 265
Pedido-2826,a01aj00000wQ3hoAAC,2024-11-18,3108.28,Cancelado,a02aj000008MD5wAAG,Producto 183
Pedido-4012,a01aj00000wPY7HAAW,2025-02-12,2985.34,Cancelado,a02aj000008MD68AAG,Producto 85
Pedido-3347,a01aj00000wQ3hhAAC,2024-05-08,2933.41,Procesado,a02aj000008MD5HAAW,Producto 3
Pedido-4045,a01aj00000wQ3c4AAC,2024-08-19,3462.17,Pendiente,a02aj000008MD5vAAG,Producto 55
Pedido-2368,a01aj00000wQ3rTAAS,2024-10-16,3020.29,Enviado,a02aj000008MD5OAAW,Producto 181
Pedido-4127,a01aj00000wQ3oXAAS,2024-10-15,2498.85,Enviado,a02aj000008MD65AAG,Producto 147
Pedido-2364,a01aj00000wPw5zAAC,2024-04-25,2649.33,Enviado,a02aj000008MD6CAAW,Producto 223
Pedido-2245,a01aj00000wQ3cvAAC,2024-07-04,374.00,Pendiente,a02aj000008MD5TAAW,Producto 246
Pedido-4026,a01aj00000wQ3jvAAC,2024-06-09,864.52,Pendiente,a02aj000008MD5QAAW,Producto 200
Pedido-1737,a01aj00000wQ3fBAAS,2024-05-09,3577.00,Enviado,a02aj000008MD5xAAG,Producto 234
Pedido-2525,a01aj00000wQ3tmAAC,2024-03-29,829.65,Procesado,a02aj000008MD5YAAW,Producto 131
Pedido-91,a01aj00000wQ3uBAAS,2024-05-31,1191.82,Procesado,a02aj000008MD5WAAW,Producto 37
Pedido-2970,a01aj00000wPY6tAAG,2025-01-12,1676.69,Pendiente,a02aj000008MD5OAAW,Producto 281
Pedido-629,a01aj00000wQ3rlAAC,2025-02-09,4340.25,Pendiente,a02aj000008MD6BAAW,Producto 87
Pedido-3121,a01aj00000wQ3YxAAK,2024-04-19,4580.16,Entregado,a02aj000008MD5TAAW,Producto 18
Pedido-1830,a01aj00000wQ3t2AAC,2024-04-03,3921.22,Enviado,a02aj000008MD5tAAG,Producto 2
Pedido-237,a01aj00000wQ3hoAAC,2025-01-31,2083.74,Procesado,a02aj000008MD61AAG,Producto 119
Pedido-2728,a01aj00000wQ3quAAC,2024-07-16,2036.54,Procesado,a02aj000008MD5oAAG,Producto 131
Pedido-3707,a01aj00000wQ3iyAAC,2024-06-29,4552.51,Pendiente,a02aj000008MD5ZAAW,Producto 185
Pedido-4562,a01aj00000wQ3r7AAC,2024-10-05,2485.52,Entregado,a02aj000008MD5QAAW,Producto 61
Pedido-254,a01aj00000wQ3rfAAC,2024-11-16,1049.59,Pendiente,a02aj000008MD5gAAG,Producto 63
Pedido-2928,a01aj00000wQ3qTAAS,2024-12-11,1136.79,Entregado,a02aj000008MD60AAG,Producto 34
Pedido-1066,a01aj00000wQ0qlAAC,2024-04-30,2150.75,Entregado,a02aj000008MD5LAAW,Producto 247
Pedido-4969,a01aj00000wQ3jCAAS,2024-04-29,2309.85,Pendiente,a02aj000008MD5nAAG,Producto 174
Pedido-1710,a01aj00000wQ3dHAAS,2025-01-06,1986.18,Pendiente,a02aj000008MD6EAAW,Producto 105
Pedido-3924,a01aj00000wQ3tUAAS,2024-09-12,3258.12,Pendiente,a02aj000008MD6OAAW,Producto 296
Pedido-2516,a01aj00000wQ3gZAAS,2024-04-23,188.71,Procesado,a02aj000008MD5OAAW,Producto 117
Pedido-4445,a01aj00000wQ3omAAC,2024-11-19,2288.42,Entregado,a02aj000008MD5YAAW,Producto 270
Pedido-2770,a01aj00000wPY70AAG,2024-03-02,2936.60,Enviado,a02aj000008MD5eAAG,Producto 151
Pedido-2691,a01aj00000wPw6zAAC,2024-11-24,2545.55,Entregado,a02aj000008MD5cAAG,Producto 162
Pedido-4907,a01aj00000wQ3sMAAS,2024-06-27,1710.12,Entregado,a02aj000008MD6KAAW,Producto 169
Pedido-3711,a01aj00000wQ3ZRAA0,2024-03-20,2875.81,Entregado,a02aj000008MD5oAAG,Producto 162
Pedido-4582,a01aj00000wQ0pZAAS,2024-07-20,1597.28,Procesado,a02aj000008MD6QAAW,Producto 276
Pedido-4452,a01aj00000wQ3iPAAS,2024-11-22,1794.31,Entregado,a02aj000008MD5HAAW,Producto 222
Pedido-4995,a01aj00000wPY7yAAG,2024-05-23,3325.85,Enviado,a02aj000008MD65AAG,Producto 195
Pedido-1532,a01aj00000wQ3qWAAS,2024-08-17,2954.45,Cancelado,a02aj000008MD5jAAG,Producto 187
Pedido-171,a01aj00000wQ3heAAC,2024-08-13,1653.72,Cancelado,a02aj000008MD5sAAG,Producto 31
Pedido-1069,a01aj00000wQ3ZVAA0,2025-02-06,254.09,Procesado,a02aj000008MD69AAG,Producto 100
Pedido-3480,a01aj00000wPw75AAC,2024-09-08,624.73,Procesado,a02aj000008MD6AAAW,Producto 284
Pedido-3345,a01aj00000wQ3h8AAC,2024-12-15,4245.06,Entregado,a02aj000008MD5iAAG,Producto 188
Pedido-4826,a01aj00000wQ3fYAAS,2024-10-17,486.74,Enviado,a02aj000008MD5nAAG,Producto 194
Pedido-1023,a01aj00000wQ3ZeAAK,2024-05-21,811.91,Procesado,a02aj000008MD5jAAG,Producto 172
Pedido-3607,a01aj00000wQ3k8AAC,2024-12-01,802.35,Entregado,a02aj000008MD5qAAG,Producto 106
Pedido-3539,a01aj00000wQ3nZAAS,2025-01-26,1529.75,Pendiente,a02aj000008MD6JAAW,Producto 84
Pedido-1087,a01aj00000wQ3kAAAS,2024-11-26,2697.19,Pendiente,a02aj000008MD6IAAW,Producto 231
Pedido-2628,a01aj00000wQ3cHAAS,2024-05-10,3915.59,Entregado,a02aj000008MD6CAAW,Producto 267
Pedido-3574,a01aj00000wQ3jAAAS,2024-05-08,4637.37,Enviado,a02aj000008MD5ZAAW,Producto 231
Pedido-2385,a01aj00000wQ3igAAC,2024-05-29,2100.74,Pendiente,a02aj000008MD5XAAW,Producto 45
Pedido-2552,a01aj00000wQ3h2AAC,2024-05-14,1041.83,Cancelado,a02aj000008MD5FAAW,Producto 237
Pedido-3029,a01aj00000wPw7BAAS,2024-05-25,286.53,Cancelado,a02aj000008MD5FAAW,Producto 79
Pedido-4980,a01aj00000wQ3u7AAC,2024-09-09,3161.14,Cancelado,a02aj000008MD6BAAW,Producto 140
Pedido-2483,a01aj00000wQ3iOAAS,2024-04-20,1384.35,Procesado,a02aj000008MD6JAAW,Producto 190
Pedido-4094,a01aj00000wQ0q5AAC,2024-09-10,3137.67,Cancelado,a02aj000008MD5WAAW,Producto 142
Pedido-4863,a01aj00000wQ3jMAAS,2024-03-27,3227.92,Cancelado,a02aj000008MD6EAAW,Producto 218
Pedido-4066,a01aj00000wQ3guAAC,2024-10-15,4312.48,Enviado,a02aj000008MD67AAG,Producto 94
Pedido-3438,a01aj00000wQ3rzAAC,2024-12-14,2019.78,Cancelado,a02aj000008MD5oAAG,Producto 261
Pedido-707,a01aj00000wQ3Z4AAK,2024-06-30,2843.67,Cancelado,a02aj000008MD5bAAG,Producto 183
Pedido-3058,a01aj00000wQ3oRAAS,2025-02-18,3354.96,Pendiente,a02aj000008MD6BAAW,Producto 261
Pedido-878,a01aj00000wQ3rZAAS,2024-11-18,1733.43,Enviado,a02aj000008MD6MAAW,Producto 150
Pedido-1612,a01aj00000wQ3jWAAS,2024-06-01,4131.73,Procesado,a02aj000008MD5PAAW,Producto 196
Pedido-2519,a01aj00000wQ3sUAAS,2025-01-02,3063.55,Pendiente,a02aj000008MD5nAAG,Producto 85
Pedido-2976,a01aj00000wQ3odAAC,2024-04-08,4710.50,Cancelado,a02aj000008MD5NAAW,Producto 121
Pedido-3652,a01aj00000wQ3iOAAS,2025-02-07,3809.14,Enviado,a02aj000008MD6NAAW,Producto 242
Pedido-3277,a01aj00000wPw6UAAS,2024-10-02,3402.64,Procesado,a02aj000008MD5mAAG,Producto 80
Pedido-1591,a01aj00000wQ3juAAC,2024-07-07,4265.54,Procesado,a02aj000008MD65AAG,Producto 246
Pedido-1719,a01aj00000wPw6eAAC,2024-11-18,1750.09,Enviado,a02aj000008MD5mAAG,Producto 115
Pedido-4607,a01aj00000wPY7SAAW,2024-12-01,1111.61,Procesado,a02aj000008MD6AAAW,Producto 92
Pedido-3526,a01aj00000wQ0qUAAS,2024-11-19,2953.52,Cancelado,a02aj000008MD5sAAG,Producto 72
Pedido-3780,a01aj00000wQ3ccAAC,2024-10-22,2979.75,Entregado,a02aj000008MD5kAAG,Producto 11
Pedido-344,a01aj00000wQ3flAAC,2024-06-01,4402.08,Cancelado,a02aj000008MD5NAAW,Producto 153
Pedido-4011,a01aj00000wQ3g2AAC,2025-01-06,325.71,Cancelado,a02aj000008MD5HAAW,Producto 190
Pedido-3428,a01aj00000wQ3hRAAS,2024-06-11,4525.04,Procesado,a02aj000008MD6GAAW,Producto 90
Pedido-1489,a01aj00000wQ3nxAAC,2024-11-12,3366.69,Pendiente,a02aj000008MD60AAG,Producto 211
Pedido-1742,a01aj00000wPw7HAAS,2024-04-09,3051.81,Enviado,a02aj000008MD5lAAG,Producto 234
Pedido-3251,a01aj00000wQ3kuAAC,2024-10-05,2626.09,Enviado,a02aj000008MD67AAG,Producto 154
Pedido-2666,a01aj00000wQ3kpAAC,2024-04-27,973.72,Procesado,a02aj000008MD6LAAW,Producto 5
Pedido-3149,a01aj00000wQ0q9AAC,2025-02-17,2776.58,Procesado,a02aj000008MD5vAAG,Producto 175
Pedido-1509,a01aj00000wQ3ipAAC,2024-09-02,3137.17,Enviado,a02aj000008MD6OAAW,Producto 67
Pedido-4426,a01aj00000wQ3dGAAS,2024-05-08,1610.85,Entregado,a02aj000008MD5HAAW,Producto 107
Pedido-1974,a01aj00000wQ3cdAAC,2024-05-01,4231.51,Enviado,a02aj000008MD68AAG,Producto 286
Pedido-1928,a01aj00000wQ3hPAAS,2024-12-25,1075.13,Cancelado,a02aj000008MD5lAAG,Producto 141
Pedido-4664,a01aj00000wPY7PAAW,2024-10-18,3354.00,Entregado,a02aj000008MD5fAAG,Producto 101
Pedido-2744,a01aj00000wQ3kFAAS,2024-07-29,1618.29,Enviado,a02aj000008MD5UAAW,Producto 236
Pedido-4583,a01aj00000wQ3d0AAC,2024-09-15,632.99,Entregado,a02aj000008MD5iAAG,Producto 218
Pedido-3032,a01aj00000wQ3qlAAC,2024-06-29,4589.21,Pendiente,a02aj000008MD6DAAW,Producto 114
Pedido-386,a01aj00000wQ3iGAAS,2024-05-07,3958.92,Pendiente,a02aj000008MD5aAAG,Producto 186
Pedido-1568,a01aj00000wPw6gAAC,2024-08-02,3642.38,Enviado,a02aj000008MD5SAAW,Producto 27
Pedido-2915,a01aj00000wPw6AAAS,2024-09-10,1721.87,Entregado,a02aj000008MD6JAAW,Producto 297
Pedido-53,a01aj00000wQ3iUAAS,2024-07-29,3187.52,Entregado,a02aj000008MD5gAAG,Producto 300
Pedido-4843,a01aj00000wQ3nXAAS,2024-07-19,4137.82,Cancelado,a02aj000008MD5hAAG,Producto 79
Pedido-2959,a01aj00000wQ0prAAC,2024-05-05,395.86,Enviado,a02aj000008MD5fAAG,Producto 6
Pedido-2126,a01aj00000wQ3dOAAS,2024-08-19,444.36,Entregado,a02aj000008MD5nAAG,Producto 261
Pedido-2220,a01aj00000wQ3dWAAS,2024-11-30,106.52,Enviado,a02aj000008MD5IAAW,Producto 251
Pedido-2978,a01aj00000wQ3cAAAS,2024-03-30,2707.75,Entregado,a02aj000008MD5mAAG,Producto 144
Pedido-2570,a01aj00000wQ3lMAAS,2024-05-21,4356.26,Pendiente,a02aj000008MD5dAAG,Producto 253
Pedido-3517,a01aj00000wQ3uAAAS,2024-07-24,4566.47,Procesado,a02aj000008MD6HAAW,Producto 156
Pedido-88,a01aj00000wQ3tfAAC,2024-03-14,1707.85,Entregado,a02aj000008MD5WAAW,Producto 178
Pedido-3808,a01aj00000wQ0qdAAC,2025-01-14,3818.75,Enviado,a02aj000008MD5YAAW,Producto 12
Pedido-3364,a01aj00000wQ3k9AAC,2025-02-15,2053.06,Procesado,a02aj000008MD5JAAW,Producto 273
Pedido-2792,a01aj00000wQ3aHAAS,2024-06-07,4455.01,Enviado,a02aj000008MD5QAAW,Producto 4
Pedido-2323,a01aj00000wQ3jVAAS,2024-10-29,2709.56,Procesado,a02aj000008MD64AAG,Producto 92
Pedido-1314,a01aj00000wQ3dFAAS,2024-09-26,3239.34,Pendiente,a02aj000008MD5xAAG,Producto 283
Pedido-3734,a01aj00000wQ3d3AAC,2024-12-29,1248.28,Entregado,a02aj000008MD5xAAG,Producto 53
Pedido-4061,a01aj00000wQ3YrAAK,2025-01-30,4309.34,Procesado,a02aj000008MD5YAAW,Producto 97
Pedido-2499,a01aj00000wQ3txAAC,2024-12-07,2298.81,Enviado,a02aj000008MD6AAAW,Producto 167
Pedido-2917,a01aj00000wQ3lCAAS,2025-01-17,2983.28,Cancelado,a02aj000008MD62AAG,Producto 105
Pedido-1053,a01aj00000wQ3lTAAS,2024-10-06,4187.05,Pendiente,a02aj000008MD5LAAW,Producto 174
Pedido-542,a01aj00000wQ3soAAC,2024-04-28,4024.16,Cancelado,a02aj000008MD5QAAW,Producto 214
Pedido-1182,a01aj00000wQ3guAAC,2024-05-21,1149.30,Procesado,a02aj000008MD5SAAW,Producto 46
Pedido-1114,a01aj00000wQ3i2AAC,2024-05-18,523.49,Cancelado,a02aj000008MD6CAAW,Producto 285
Pedido-3050,a01aj00000wQ3ZmAAK,2024-07-19,4157.91,Cancelado,a02aj000008MD5fAAG,Producto 106
Pedido-1543,a01aj00000wPw6ZAAS,2024-07-29,106.63,Procesado,a02aj000008MD6QAAW,Producto 86
Pedido-3551,a01aj00000wPw6XAAS,2024-08-17,4850.06,Procesado,a02aj000008MD5xAAG,Producto 230
Pedido-4926,a01aj00000wQ3rIAAS,2024-07-06,2723.69,Enviado,a02aj000008MD5sAAG,Producto 297
Pedido-129,a01aj00000wQ3fnAAC,2024-07-06,956.09,Entregado,a02aj000008MD6IAAW,Producto 77
Pedido-1356,a01aj00000wPY7TAAW,2024-10-30,3206.42,Cancelado,a02aj000008MD65AAG,Producto 179
Pedido-3018,a01aj00000wQ3u8AAC,2024-06-12,2971.69,Enviado,a02aj000008MD5jAAG,Producto 254
Pedido-1272,a01aj00000wQ0qBAAS,2024-07-07,1987.33,Enviado,a02aj000008MD5hAAG,Producto 188
Pedido-4336,a01aj00000wQ3fSAAS,2024-12-01,2030.40,Enviado,a02aj000008MD6FAAW,Producto 186
Pedido-2023,a01aj00000wPw68AAC,2024-03-25,3143.69,Enviado,a02aj000008MD5QAAW,Producto 150
Pedido-4276,a01aj00000wQ3lPAAS,2024-03-25,3991.10,Procesado,a02aj000008MD5xAAG,Producto 65
Pedido-1927,a01aj00000wQ3krAAC,2024-11-21,4500.20,Procesado,a02aj000008MD5OAAW,Producto 4
Pedido-4403,a01aj00000wQ3kyAAC,2024-05-03,2546.93,Cancelado,a02aj000008MD5pAAG,Producto 132
Pedido-4815,a01aj00000wQ3oYAAS,2025-01-29,1361.57,Enviado,a02aj000008MD5yAAG,Producto 89
Pedido-4192,a01aj00000wPw67AAC,2024-05-11,2871.30,Entregado,a02aj000008MD5LAAW,Producto 287
Pedido-2636,a01aj00000wPY7DAAW,2024-08-10,839.87,Pendiente,a02aj000008MD6JAAW,Producto 211
Pedido-3561,a01aj00000wQ3qhAAC,2024-08-12,3563.28,Enviado,a02aj000008MD5hAAG,Producto 30
Pedido-1520,a01aj00000wQ3gQAAS,2024-12-15,1298.23,Pendiente,a02aj000008MD64AAG,Producto 27
Pedido-2176,a01aj00000wQ3iLAAS,2024-02-29,2542.70,Pendiente,a02aj000008MD6NAAW,Producto 295
Pedido-1594,a01aj00000wPw6BAAS,2024-04-23,1168.04,Cancelado,a02aj000008MD6BAAW,Producto 10
Pedido-3495,a01aj00000wPY6pAAG,2024-10-08,4620.68,Cancelado,a02aj000008MD6EAAW,Producto 3
Pedido-2642,a01aj00000wQ3fCAAS,2024-03-09,167.31,Entregado,a02aj000008MD5MAAW,Producto 176
Pedido-1096,a01aj00000wQ3a8AAC,2025-02-05,3868.23,Procesado,a02aj000008MD5JAAW,Producto 71
Pedido-184,a01aj00000wQ3iKAAS,2024-06-06,3402.68,Procesado,a02aj000008MD5JAAW,Producto 21
Pedido-4436,a01aj00000wQ3i3AAC,2024-07-19,2784.83,Procesado,a02aj000008MD5qAAG,Producto 72
Pedido-1958,a01aj00000wQ0pyAAC,2024-09-01,2860.91,Cancelado,a02aj000008MD5UAAW,Producto 193
Pedido-4591,a01aj00000wQ3gTAAS,2024-07-21,4900.74,Entregado,a02aj000008MD5UAAW,Producto 20
Pedido-348,a01aj00000wQ3sUAAS,2024-07-31,696.68,Cancelado,a02aj000008MD5cAAG,Producto 112
Pedido-1657,a01aj00000wQ3k7AAC,2025-01-20,2838.29,Cancelado,a02aj000008MD6PAAW,Producto 70
Pedido-743,a01aj00000wQ3nTAAS,2024-07-14,3698.30,Cancelado,a02aj000008MD5kAAG,Producto 42
Pedido-16,a01aj00000wQ3fMAAS,2024-04-03,2621.00,Cancelado,a02aj000008MD6RAAW,Producto 147
Pedido-2029,a01aj00000wQ0psAAC,2024-12-05,3353.10,Enviado,a02aj000008MD6NAAW,Producto 8
Pedido-2940,a01aj00000wQ3iMAAS,2024-07-25,4249.79,Entregado,a02aj000008MD5GAAW,Producto 300
Pedido-3837,a01aj00000wQ3oEAAS,2024-11-14,2179.38,Enviado,a02aj000008MD5XAAW,Producto 244
Pedido-1937,a01aj00000wQ3u9AAC,2024-08-23,2566.89,Procesado,a02aj000008MD6HAAW,Producto 215
Pedido-998,a01aj00000wQ3uOAAS,2024-11-16,1553.44,Entregado,a02aj000008MD62AAG,Producto 185
Pedido-427,a01aj00000wQ3l8AAC,2024-06-30,4943.18,Enviado,a02aj000008MD5qAAG,Producto 67
Pedido-381,a01aj00000wQ3ciAAC,2024-12-07,525.36,Pendiente,a02aj000008MD6AAAW,Producto 90
Pedido-972,a01aj00000wPw6XAAS,2024-12-11,1228.56,Pendiente,a02aj000008MD5TAAW,Producto 3
Pedido-1044,a01aj00000wPY77AAG,2024-06-13,2636.77,Pendiente,a02aj000008MD5iAAG,Producto 99
Pedido-2589,a01aj00000wQ3iCAAS,2024-04-17,2862.52,Entregado,a02aj000008MD6OAAW,Producto 76
Pedido-3108,a01aj00000wPw6LAAS,2024-06-24,4876.02,Procesado,a02aj000008MD69AAG,Producto 215
Pedido-2377,a01aj00000wQ3YmAAK,2024-12-29,4240.71,Procesado,a02aj000008MD5pAAG,Producto 197
Pedido-4358,a01aj00000wPw6kAAC,2024-12-04,2482.91,Pendiente,a02aj000008MD60AAG,Producto 2
Pedido-2747,a01aj00000wQ3oiAAC,2024-05-02,3123.87,Pendiente,a02aj000008MD5GAAW,Producto 130
Pedido-3144,a01aj00000wPY7TAAW,2025-02-12,3602.55,Pendiente,a02aj000008MD6HAAW,Producto 131
Pedido-4095,a01aj00000wQ3tWAAS,2024-03-18,1823.87,Pendiente,a02aj000008MD5hAAG,Producto 143
Pedido-3810,a01aj00000wQ3cpAAC,2024-06-07,4681.02,Cancelado,a02aj000008MD60AAG,Producto 71
Pedido-3891,a01aj00000wPY89AAG,2024-07-28,2636.19,Cancelado,a02aj000008MD5iAAG,Producto 133
Pedido-737,a01aj00000wPY8BAAW,2025-01-05,1720.38,Procesado,a02aj000008MD67AAG,Producto 167
Pedido-957,a01aj00000wQ0qaAAC,2024-10-26,1738.96,Pendiente,a02aj000008MD5iAAG,Producto 111
Pedido-2950,a01aj00000wQ3ZIAA0,2024-04-12,4056.38,Cancelado,a02aj000008MD5uAAG,Producto 226
Pedido-2566,a01aj00000wQ3tDAAS,2024-04-02,1812.15,Entregado,a02aj000008MD5bAAG,Producto 261
Pedido-1772,a01aj00000wQ0q9AAC,2024-07-08,2043.63,Cancelado,a02aj000008MD5nAAG,Producto 78
Pedido-4266,a01aj00000wQ3tzAAC,2024-10-30,4045.39,Enviado,a02aj000008MD6KAAW,Producto 15
Pedido-2427,a01aj00000wQ3qZAAS,2024-09-07,1684.33,Enviado,a02aj000008MD5kAAG,Producto 135
Pedido-196,a01aj00000wQ3cFAAS,2024-03-04,2278.60,Entregado,a02aj000008MD69AAG,Producto 163
Pedido-4890,a01aj00000wQ3qyAAC,2025-01-18,1049.40,Enviado,a02aj000008MD5FAAW,Producto 64
Pedido-1662,a01aj00000wQ3hGAAS,2024-09-03,4744.08,Pendiente,a02aj000008MD5hAAG,Producto 180
Pedido-2769,a01aj00000wQ3a8AAC,2024-10-27,2480.36,Enviado,a02aj000008MD5TAAW,Producto 243
Pedido-117,a01aj00000wQ3fsAAC,2025-02-16,1432.42,Procesado,a02aj000008MD5xAAG,Producto 175
Pedido-3498,a01aj00000wQ3g3AAC,2024-06-27,612.21,Cancelado,a02aj000008MD6FAAW,Producto 210
Pedido-3092,a01aj00000wQ3nxAAC,2024-11-24,1837.38,Pendiente,a02aj000008MD5GAAW,Producto 37
Pedido-2904,a01aj00000wQ3ZtAAK,2025-01-11,1281.31,Entregado,a02aj000008MD6RAAW,Producto 23
Pedido-265,a01aj00000wQ3inAAC,2024-07-06,705.05,Cancelado,a02aj000008MD6EAAW,Producto 93
Pedido-4690,a01aj00000wQ3dFAAS,2024-10-26,875.31,Enviado,a02aj000008MD5sAAG,Producto 186
Pedido-2109,a01aj00000wQ3lSAAS,2025-01-06,4423.88,Cancelado,a02aj000008MD5zAAG,Producto 250
Pedido-3994,a01aj00000wPw6jAAC,2024-03-23,1514.26,Cancelado,a02aj000008MD5wAAG,Producto 98
Pedido-3226,a01aj00000wPw6BAAS,2024-11-27,733.72,Cancelado,a02aj000008MD6QAAW,Producto 283
Pedido-2148,a01aj00000wQ3dBAAS,2024-05-11,1784.75,Entregado,a02aj000008MD5cAAG,Producto 169
Pedido-1268,a01aj00000wQ3c2AAC,2024-10-05,2539.00,Pendiente,a02aj000008MD5VAAW,Producto 236
Pedido-4057,a01aj00000wPw6mAAC,2024-12-20,2891.90,Cancelado,a02aj000008MD5vAAG,Producto 78
